date;home_team;away_team;home_score;away_score;League
29.07.2005;PSG;Metz;4;1;Ligue 1
30.07.2005;Lille;Rennes;1;0;Ligue 1
30.07.2005;Marsilya;Bordeaux;0;2;Ligue 1
30.07.2005;Nancy;Monaco;0;1;Ligue 1
30.07.2005;Nantes;Lens;2;0;Ligue 1
30.07.2005;Nice;Troyes;1;1;Ligue 1
30.07.2005;Sochaux;Toulouse;0;1;Ligue 1
30.07.2005;St Etienne;AC Ajaccio;0;0;Ligue 1
30.07.2005;Strasbourg;AJ Auxerre;0;0;Ligue 1
31.07.2005;Le Mans;Lyon;1;2;Ligue 1
06.08.2005;AC Ajaccio;Lille;3;3;Ligue 1
06.08.2005;Bordeaux;Nancy;1;0;Ligue 1
06.08.2005;Lens;Marsilya;2;0;Ligue 1
06.08.2005;Metz;Le Mans;0;0;Ligue 1
06.08.2005;Monaco;AJ Auxerre;0;2;Ligue 1
06.08.2005;Sochaux;PSG;0;1;Ligue 1
06.08.2005;Toulouse;Nice;0;2;Ligue 1
06.08.2005;Troyes;St Etienne;0;0;Ligue 1
07.08.2005;Lyon;Strasbourg;1;0;Ligue 1
07.08.2005;Rennes;Nantes;0;3;Ligue 1
13.08.2005;AJ Auxerre;Bordeaux;1;0;Ligue 1
13.08.2005;Le Mans;Rennes;4;0;Ligue 1
13.08.2005;Lille;Troyes;1;2;Ligue 1
13.08.2005;Nancy;Lens;1;2;Ligue 1
13.08.2005;Nantes;AC Ajaccio;0;2;Ligue 1
13.08.2005;Nice;Sochaux;1;2;Ligue 1
13.08.2005;PSG;Toulouse;2;0;Ligue 1
13.08.2005;St Etienne;Metz;2;0;Ligue 1
14.08.2005;Marsilya;Lyon;1;1;Ligue 1
14.08.2005;Strasbourg;Monaco;1;2;Ligue 1
20.08.2005;AC Ajaccio;Le Mans;0;0;Ligue 1
20.08.2005;Bordeaux;Monaco;1;0;Ligue 1
20.08.2005;Lens;AJ Auxerre;7;0;Ligue 1
20.08.2005;Lyon;Nancy;1;0;Ligue 1
20.08.2005;Metz;Strasbourg;0;0;Ligue 1
20.08.2005;Nice;Nantes;1;1;Ligue 1
20.08.2005;Rennes;Marsilya;3;2;Ligue 1
20.08.2005;Sochaux;Lille;0;0;Ligue 1
21.08.2005;Toulouse;St Etienne;1;1;Ligue 1
21.08.2005;Troyes;PSG;1;1;Ligue 1
24.08.2005;Lille;Toulouse;0;0;Ligue 1
27.08.2005;Le Mans;Troyes;1;0;Ligue 1
27.08.2005;Marsilya;AC Ajaccio;1;1;Ligue 1
27.08.2005;Nancy;Rennes;6;0;Ligue 1
27.08.2005;Nantes;Metz;0;0;Ligue 1
27.08.2005;PSG;Nice;1;2;Ligue 1
27.08.2005;St Etienne;Sochaux;0;0;Ligue 1
27.08.2005;Strasbourg;Bordeaux;0;0;Ligue 1
28.08.2005;AJ Auxerre;Lyon;0;2;Ligue 1
28.08.2005;Monaco;Lens;0;0;Ligue 1
10.09.2005;AC Ajaccio;Nancy;1;0;Ligue 1
10.09.2005;Lyon;Monaco;2;1;Ligue 1
10.09.2005;Metz;Lille;0;2;Ligue 1
10.09.2005;Nice;St Etienne;0;1;Ligue 1
10.09.2005;PSG;Strasbourg;1;0;Ligue 1
10.09.2005;Rennes;AJ Auxerre;3;1;Ligue 1
10.09.2005;Toulouse;Le Mans;0;2;Ligue 1
10.09.2005;Troyes;Nantes;1;0;Ligue 1
11.09.2005;Lens;Bordeaux;1;1;Ligue 1
11.09.2005;Sochaux;Marsilya;0;1;Ligue 1
17.09.2005;Bordeaux;Lyon;1;1;Ligue 1
17.09.2005;Le Mans;Sochaux;2;1;Ligue 1
17.09.2005;Lille;Nice;4;0;Ligue 1
17.09.2005;Nancy;Metz;1;1;Ligue 1
17.09.2005;Nantes;Toulouse;2;0;Ligue 1
18.09.2005;AJ Auxerre;AC Ajaccio;2;0;Ligue 1
18.09.2005;Marsilya;Troyes;2;1;Ligue 1
18.09.2005;Monaco;Rennes;0;2;Ligue 1
18.09.2005;St Etienne;PSG;3;0;Ligue 1
18.09.2005;Strasbourg;Lens;1;1;Ligue 1
21.09.2005;AC Ajaccio;Strasbourg;0;0;Ligue 1
21.09.2005;Metz;AJ Auxerre;1;2;Ligue 1
21.09.2005;Nice;Le Mans;1;0;Ligue 1
21.09.2005;PSG;Lille;2;1;Ligue 1
21.09.2005;Rennes;Bordeaux;2;2;Ligue 1
21.09.2005;Sochaux;Nantes;1;0;Ligue 1
21.09.2005;St Etienne;Nancy;0;2;Ligue 1
21.09.2005;Toulouse;Marsilya;1;0;Ligue 1
21.09.2005;Troyes;Monaco;1;2;Ligue 1
22.09.2005;Lyon;Lens;1;1;Ligue 1
24.09.2005;AJ Auxerre;Sochaux;3;0;Ligue 1
24.09.2005;Bordeaux;AC Ajaccio;1;0;Ligue 1
24.09.2005;Le Mans;PSG;0;0;Ligue 1
24.09.2005;Lille;St Etienne;2;0;Ligue 1
24.09.2005;Marsilya;Metz;3;1;Ligue 1
24.09.2005;Monaco;Nice;0;0;Ligue 1
24.09.2005;Nancy;Troyes;2;1;Ligue 1
24.09.2005;Strasbourg;Toulouse;2;4;Ligue 1
25.09.2005;Lens;Rennes;0;0;Ligue 1
25.09.2005;Nantes;Lyon;0;1;Ligue 1
01.10.2005;Metz;Bordeaux;0;1;Ligue 1
01.10.2005;PSG;Nantes;2;0;Ligue 1
01.10.2005;Sochaux;Nancy;0;2;Ligue 1
01.10.2005;St Etienne;Le Mans;3;0;Ligue 1
02.10.2005;Lille;Monaco;0;1;Ligue 1
02.10.2005;Nice;Marsilya;0;1;Ligue 1
02.10.2005;Rennes;Lyon;1;3;Ligue 1
02.10.2005;Toulouse;AJ Auxerre;2;0;Ligue 1
02.10.2005;Troyes;Strasbourg;1;1;Ligue 1
15.10.2005;AJ Auxerre;Troyes;3;0;Ligue 1
15.10.2005;Bordeaux;Sochaux;1;1;Ligue 1
15.10.2005;Le Mans;Lille;1;1;Ligue 1
15.10.2005;Lens;Nice;2;2;Ligue 1
15.10.2005;Monaco;Metz;3;0;Ligue 1
15.10.2005;Nancy;Toulouse;2;0;Ligue 1
15.10.2005;Nantes;St Etienne;1;1;Ligue 1
15.10.2005;Strasbourg;Rennes;0;1;Ligue 1
16.10.2005;Lyon;AC Ajaccio;3;2;Ligue 1
16.10.2005;Marsilya;PSG;1;0;Ligue 1
22.10.2005;Lille;Nantes;2;0;Ligue 1
22.10.2005;Metz;Lyon;0;4;Ligue 1
22.10.2005;Nice;AJ Auxerre;1;0;Ligue 1
22.10.2005;PSG;Nancy;1;0;Ligue 1
22.10.2005;Toulouse;Bordeaux;1;1;Ligue 1
23.10.2005;AC Ajaccio;Rennes;0;1;Ligue 1
23.10.2005;Le Mans;Strasbourg;2;0;Ligue 1
23.10.2005;Sochaux;Monaco;2;1;Ligue 1
23.10.2005;St Etienne;Marsilya;2;1;Ligue 1
23.10.2005;Troyes;Lens;1;1;Ligue 1
29.10.2005;Bordeaux;Troyes;2;0;Ligue 1
29.10.2005;Lens;Toulouse;1;0;Ligue 1
29.10.2005;Lyon;Sochaux;1;0;Ligue 1
29.10.2005;Marsilya;Lille;1;1;Ligue 1
29.10.2005;Monaco;AC Ajaccio;3;0;Ligue 1
29.10.2005;Nantes;Le Mans;1;0;Ligue 1
29.10.2005;Rennes;Metz;2;1;Ligue 1
29.10.2005;Strasbourg;St Etienne;0;1;Ligue 1
30.10.2005;AJ Auxerre;PSG;2;0;Ligue 1
30.10.2005;Nancy;Nice;0;0;Ligue 1
05.11.2005;Le Mans;Marsilya;3;0;Ligue 1
05.11.2005;Metz;AC Ajaccio;2;0;Ligue 1
05.11.2005;Nantes;Nancy;3;0;Ligue 1
05.11.2005;Nice;Bordeaux;0;1;Ligue 1
05.11.2005;St Etienne;AJ Auxerre;1;1;Ligue 1
05.11.2005;Toulouse;Lyon;0;1;Ligue 1
06.11.2005;Lille;Strasbourg;2;0;Ligue 1
06.11.2005;PSG;Monaco;0;0;Ligue 1
06.11.2005;Sochaux;Lens;1;1;Ligue 1
06.11.2005;Troyes;Rennes;2;1;Ligue 1
11.11.2005;AC Ajaccio;Lens;0;0;Ligue 1
19.11.2005;AC Ajaccio;Sochaux;0;1;Ligue 1
19.11.2005;AJ Auxerre;Lille;3;2;Ligue 1
19.11.2005;Lens;Metz;0;0;Ligue 1
19.11.2005;Lyon;Troyes;2;1;Ligue 1
19.11.2005;Marsilya;Nantes;2;1;Ligue 1
19.11.2005;Monaco;St Etienne;1;0;Ligue 1
19.11.2005;Nancy;Le Mans;1;0;Ligue 1
19.11.2005;Strasbourg;Nice;0;0;Ligue 1
20.11.2005;Bordeaux;PSG;0;2;Ligue 1
20.11.2005;Rennes;Toulouse;4;1;Ligue 1
25.11.2005;Le Mans;AJ Auxerre;0;2;Ligue 1
26.11.2005;Lille;Nancy;1;0;Ligue 1
26.11.2005;Nice;Lyon;1;1;Ligue 1
26.11.2005;Sochaux;Rennes;1;0;Ligue 1
26.11.2005;St Etienne;Bordeaux;1;1;Ligue 1
26.11.2005;Toulouse;AC Ajaccio;3;0;Ligue 1
26.11.2005;Troyes;Metz;0;0;Ligue 1
27.11.2005;Marsilya;Monaco;2;1;Ligue 1
27.11.2005;Nantes;Strasbourg;4;3;Ligue 1
27.11.2005;PSG;Lens;3;4;Ligue 1
03.12.2005;AC Ajaccio;Troyes;0;1;Ligue 1
03.12.2005;AJ Auxerre;Nantes;4;0;Ligue 1
03.12.2005;Bordeaux;Lille;1;0;Ligue 1
03.12.2005;Lyon;PSG;2;0;Ligue 1
03.12.2005;Metz;Toulouse;2;2;Ligue 1
03.12.2005;Monaco;Le Mans;2;0;Ligue 1
03.12.2005;Strasbourg;Sochaux;0;0;Ligue 1
04.12.2005;Lens;St Etienne;2;1;Ligue 1
04.12.2005;Nancy;Marsilya;1;1;Ligue 1
04.12.2005;Rennes;Nice;1;0;Ligue 1
10.12.2005;Le Mans;Bordeaux;1;0;Ligue 1
10.12.2005;Lille;Lens;0;0;Ligue 1
10.12.2005;Marsilya;AJ Auxerre;1;0;Ligue 1
10.12.2005;Nancy;Strasbourg;1;2;Ligue 1
10.12.2005;Nice;AC Ajaccio;1;0;Ligue 1
10.12.2005;PSG;Rennes;2;0;Ligue 1
10.12.2005;Sochaux;Metz;1;1;Ligue 1
10.12.2005;Toulouse;Troyes;2;1;Ligue 1
11.12.2005;Nantes;Monaco;0;0;Ligue 1
11.12.2005;St Etienne;Lyon;0;0;Ligue 1
16.12.2005;Lyon;Lille;1;3;Ligue 1
17.12.2005;AC Ajaccio;PSG;1;1;Ligue 1
17.12.2005;AJ Auxerre;Nancy;0;1;Ligue 1
17.12.2005;Bordeaux;Nantes;0;0;Ligue 1
17.12.2005;Metz;Nice;1;0;Ligue 1
17.12.2005;Rennes;St Etienne;0;1;Ligue 1
17.12.2005;Strasbourg;Marsilya;0;1;Ligue 1
17.12.2005;Troyes;Sochaux;2;1;Ligue 1
18.12.2005;Lens;Le Mans;2;0;Ligue 1
18.12.2005;Monaco;Toulouse;1;0;Ligue 1
04.01.2006;Le Mans;Metz;2;0;Ligue 1
04.01.2006;Lille;AC Ajaccio;2;0;Ligue 1
04.01.2006;Marsilya;Lens;1;1;Ligue 1
04.01.2006;Nancy;Bordeaux;0;0;Ligue 1
04.01.2006;Nantes;Rennes;0;2;Ligue 1
04.01.2006;Nice;Toulouse;2;1;Ligue 1
04.01.2006;PSG;Sochaux;3;1;Ligue 1
04.01.2006;St Etienne;Troyes;1;1;Ligue 1
04.01.2006;Strasbourg;Lyon;0;4;Ligue 1
05.01.2006;AJ Auxerre;Monaco;2;1;Ligue 1
11.01.2006;AC Ajaccio;Nantes;0;2;Ligue 1
11.01.2006;Bordeaux;AJ Auxerre;1;0;Ligue 1
11.01.2006;Lens;Nancy;1;2;Ligue 1
11.01.2006;Lyon;Marsilya;2;1;Ligue 1
11.01.2006;Metz;St Etienne;0;1;Ligue 1
11.01.2006;Monaco;Strasbourg;1;1;Ligue 1
11.01.2006;Rennes;Le Mans;1;0;Ligue 1
11.01.2006;Sochaux;Nice;1;1;Ligue 1
11.01.2006;Troyes;Lille;1;0;Ligue 1
12.01.2006;Toulouse;PSG;1;0;Ligue 1
14.01.2006;AJ Auxerre;Lens;1;0;Ligue 1
14.01.2006;Le Mans;AC Ajaccio;1;0;Ligue 1
14.01.2006;Lille;Sochaux;3;0;Ligue 1
14.01.2006;Monaco;Bordeaux;0;1;Ligue 1
14.01.2006;Nancy;Lyon;0;2;Ligue 1
14.01.2006;Nantes;Nice;0;0;Ligue 1
14.01.2006;Strasbourg;Metz;2;1;Ligue 1
15.01.2006;Marsilya;Rennes;1;0;Ligue 1
15.01.2006;PSG;Troyes;2;1;Ligue 1
21.01.2006;AC Ajaccio;Marsilya;3;1;Ligue 1
21.01.2006;Bordeaux;Strasbourg;2;1;Ligue 1
21.01.2006;Metz;Nantes;1;4;Ligue 1
21.01.2006;Nice;PSG;1;0;Ligue 1
21.01.2006;Rennes;Nancy;0;2;Ligue 1
21.01.2006;Sochaux;St Etienne;4;0;Ligue 1
21.01.2006;Toulouse;Lille;0;0;Ligue 1
21.01.2006;Troyes;Le Mans;1;3;Ligue 1
22.01.2006;Lens;Monaco;1;1;Ligue 1
22.01.2006;Lyon;AJ Auxerre;1;1;Ligue 1
28.01.2006;AJ Auxerre;Rennes;2;0;Ligue 1
28.01.2006;Bordeaux;Lens;1;0;Ligue 1
28.01.2006;Le Mans;Toulouse;1;1;Ligue 1
28.01.2006;Marsilya;Sochaux;0;0;Ligue 1
28.01.2006;Nancy;AC Ajaccio;0;0;Ligue 1
29.01.2006;Lille;Metz;3;1;Ligue 1
01.02.2006;St Etienne;Toulouse;1;3;Ligue 1
04.02.2006;AC Ajaccio;AJ Auxerre;1;0;Ligue 1
04.02.2006;Lens;Strasbourg;2;1;Ligue 1
04.02.2006;Nice;Lille;2;0;Ligue 1
04.02.2006;PSG;St Etienne;2;2;Ligue 1
04.02.2006;Rennes;Monaco;1;3;Ligue 1
04.02.2006;Sochaux;Le Mans;0;0;Ligue 1
04.02.2006;Toulouse;Nantes;1;0;Ligue 1
05.02.2006;Lyon;Bordeaux;0;0;Ligue 1
05.02.2006;Troyes;Marsilya;0;1;Ligue 1
08.02.2006;Strasbourg;PSG;1;1;Ligue 1
11.02.2006;AJ Auxerre;Metz;1;1;Ligue 1
11.02.2006;Bordeaux;Rennes;2;0;Ligue 1
11.02.2006;Le Mans;Nice;2;0;Ligue 1
11.02.2006;Lens;Lyon;1;1;Ligue 1
11.02.2006;Monaco;Troyes;1;1;Ligue 1
11.02.2006;Nancy;St Etienne;2;0;Ligue 1
11.02.2006;Nantes;Sochaux;3;1;Ligue 1
11.02.2006;Strasbourg;AC Ajaccio;2;2;Ligue 1
12.02.2006;Lille;PSG;0;0;Ligue 1
12.02.2006;Marsilya;Toulouse;0;0;Ligue 1
14.02.2006;Nantes;Troyes;1;1;Ligue 1
14.02.2006;St Etienne;Nice;0;1;Ligue 1
17.02.2006;Lyon;Nantes;3;1;Ligue 1
18.02.2006;AC Ajaccio;Bordeaux;0;2;Ligue 1
18.02.2006;Nice;Monaco;2;0;Ligue 1
18.02.2006;PSG;Le Mans;0;1;Ligue 1
18.02.2006;Rennes;Lens;4;1;Ligue 1
18.02.2006;Sochaux;AJ Auxerre;1;0;Ligue 1
18.02.2006;St Etienne;Lille;0;2;Ligue 1
18.02.2006;Toulouse;Strasbourg;1;2;Ligue 1
18.02.2006;Troyes;Nancy;0;1;Ligue 1
19.02.2006;Metz;Marsilya;1;0;Ligue 1
25.02.2006;AJ Auxerre;Toulouse;2;0;Ligue 1
25.02.2006;Bordeaux;Metz;3;3;Ligue 1
25.02.2006;Le Mans;St Etienne;0;1;Ligue 1
25.02.2006;Lyon;Rennes;1;4;Ligue 1
25.02.2006;Nancy;Sochaux;0;3;Ligue 1
25.02.2006;Nantes;PSG;0;0;Ligue 1
26.02.2006;Lens;AC Ajaccio;1;0;Ligue 1
26.02.2006;Marsilya;Nice;1;0;Ligue 1
26.02.2006;Monaco;Lille;0;1;Ligue 1
26.02.2006;Strasbourg;Troyes;2;0;Ligue 1
04.03.2006;AC Ajaccio;Lyon;1;3;Ligue 1
04.03.2006;Lille;Le Mans;4;0;Ligue 1
04.03.2006;Metz;Monaco;2;1;Ligue 1
04.03.2006;Nice;Lens;0;0;Ligue 1
04.03.2006;Rennes;Strasbourg;2;1;Ligue 1
04.03.2006;Toulouse;Nancy;1;1;Ligue 1
05.03.2006;PSG;Marsilya;0;0;Ligue 1
05.03.2006;St Etienne;Nantes;1;0;Ligue 1
05.03.2006;Troyes;AJ Auxerre;1;1;Ligue 1
07.03.2006;Metz;Nancy;0;0;Ligue 1
11.03.2006;AJ Auxerre;Nice;2;0;Ligue 1
11.03.2006;Bordeaux;Toulouse;2;0;Ligue 1
11.03.2006;Lens;Troyes;1;0;Ligue 1
11.03.2006;Lyon;Metz;4;0;Ligue 1
11.03.2006;Monaco;Sochaux;4;1;Ligue 1
11.03.2006;Nancy;PSG;1;1;Ligue 1
11.03.2006;Rennes;AC Ajaccio;3;0;Ligue 1
12.03.2006;Marsilya;St Etienne;2;0;Ligue 1
12.03.2006;Nantes;Lille;1;1;Ligue 1
12.03.2006;Strasbourg;Le Mans;1;2;Ligue 1
18.03.2006;AC Ajaccio;Monaco;1;0;Ligue 1
18.03.2006;Le Mans;Nantes;0;0;Ligue 1
18.03.2006;Metz;Rennes;0;1;Ligue 1
18.03.2006;Sochaux;Lyon;0;4;Ligue 1
18.03.2006;Toulouse;Lens;1;1;Ligue 1
18.03.2006;Troyes;Bordeaux;1;1;Ligue 1
18.03.2006;Nice;Nancy;1;0;Ligue 1
19.03.2006;Lille;Marsilya;0;0;Ligue 1
19.03.2006;PSG;AJ Auxerre;4;1;Ligue 1
19.03.2006;St Etienne;Strasbourg;0;2;Ligue 1
