date;home_team;away_team;home_score;away_score;League
06.03.2020;Marsilya;Amiens;2;2;Ligue 1
07.03.2020;Nice;Monaco;2;1;Ligue 1
07.03.2020;Dijon;Toulouse;2;1;Ligue 1
07.03.2020;Angers;Nantes;2;0;Ligue 1
07.03.2020;Metz;Nimes;2;1;Ligue 1
07.03.2020;Reims;Brest;1;0;Ligue 1
08.03.2020;St Etienne;Bordeaux;1;1;Ligue 1
08.03.2020;Rennes;Montpellier;5;0;Ligue 1
08.03.2020;Lille;Lyon;1;0;Ligue 1
28.02.2020;Nimes;Marsilya;2;3;Ligue 1
29.02.2020;PSG;Dijon;4;0;Ligue 1
29.02.2020;Amiens;Metz;0;1;Ligue 1
29.02.2020;Brest;Angers;0;1;Ligue 1
29.02.2020;Toulouse;Rennes;0;2;Ligue 1
29.02.2020;Monaco;Reims;1;1;Ligue 1
29.02.2020;Montpellier;Strasbourg;3;0;Ligue 1
01.03.2020;Nantes;Lille;0;1;Ligue 1
01.03.2020;Bordeaux;Nice;1;1;Ligue 1
01.03.2020;Lyon;St Etienne;2;0;Ligue 1
21.02.2020;Nice;Brest;2;2;Ligue 1
21.02.2020;Metz;Lyon;0;2;Ligue 1
22.02.2020;Marsilya;Nantes;1;3;Ligue 1
22.02.2020;Lille;Toulouse;3;0;Ligue 1
22.02.2020;Dijon;Monaco;1;1;Ligue 1
22.02.2020;Strasbourg;Amiens;0;0;Ligue 1
22.02.2020;Angers;Montpellier;1;0;Ligue 1
23.02.2020;St Etienne;Reims;1;1;Ligue 1
23.02.2020;Rennes;Nimes;2;1;Ligue 1
23.02.2020;PSG;Bordeaux;4;3;Ligue 1
14.02.2020;Monaco;Montpellier;1;0;Ligue 1
15.02.2020;Amiens;PSG;4;4;Ligue 1
15.02.2020;Bordeaux;Dijon;2;2;Ligue 1
15.02.2020;Nantes;Metz;0;0;Ligue 1
15.02.2020;Toulouse;Nice;0;2;Ligue 1
15.02.2020;Nimes;Angers;1;0;Ligue 1
16.02.2020;Lyon;Strasbourg;1;1;Ligue 1
16.02.2020;Brest;St Etienne;3;2;Ligue 1
16.02.2020;Reims;Rennes;1;0;Ligue 1
16.02.2020;Lille;Marsilya;1;2;Ligue 1
