date;home_team;away_team;home_score;away_score;League
20.05.2022;Real Madrid;Real Betis;0;0;La Liga
20.05.2022;Rayo Vallecano;Levante;2;4;La Liga
21.05.2022;Valencia;Celta Vigo;2;0;La Liga
22.05.2022;Elche;Getafe;3;1;La Liga
22.05.2022;Alaves;Cadiz;0;1;La Liga
22.05.2022;Granada;Espanyol;0;0;La Liga
22.05.2022;Osasuna;Mallorca;0;2;La Liga
22.05.2022;Barcelona;Villarreal;0;2;La Liga
22.05.2022;R. Sociedad;Atl. Madrid;1;2;La Liga
22.05.2022;Sevilla;Ath. Bilbao;1;0;La Liga
14.05.2022;Espanyol;Valencia;1;1;La Liga
15.05.2022;Ath. Bilbao;Osasuna;2;0;La Liga
15.05.2022;Atl. Madrid;Sevilla;1;1;La Liga
15.05.2022;Real Betis;Granada;2;0;La Liga
15.05.2022;Celta Vigo;Elche;1;0;La Liga
15.05.2022;Mallorca;Rayo Vallecano;2;1;La Liga
15.05.2022;Getafe;Barcelona;0;0;La Liga
15.05.2022;Cadiz;Real Madrid;1;1;La Liga
15.05.2022;Levante;Alaves;3;1;La Liga
15.05.2022;Villarreal;R. Sociedad;1;2;La Liga
10.05.2022;Valencia;Real Betis;0;3;La Liga
10.05.2022;Granada;Ath. Bilbao;1;0;La Liga
10.05.2022;Barcelona;Celta Vigo;3;1;La Liga
11.05.2022;Alaves;Espanyol;2;1;La Liga
11.05.2022;Osasuna;Getafe;1;1;La Liga
11.05.2022;Sevilla;Mallorca;0;0;La Liga
11.05.2022;Elche;Atl. Madrid;0;2;La Liga
12.05.2022;R. Sociedad;Cadiz;3;0;La Liga
12.05.2022;Rayo Vallecano;Villarreal;1;5;La Liga
12.05.2022;Real Madrid;Levante;6;0;La Liga
06.05.2022;Levante;R. Sociedad;2;1;La Liga
07.05.2022;Mallorca;Granada;2;6;La Liga
07.05.2022;Ath. Bilbao;Valencia;0;0;La Liga
07.05.2022;Celta Vigo;Alaves;4;0;La Liga
07.05.2022;Cadiz;Elche;3;0;La Liga
07.05.2022;Real Betis;Barcelona;1;2;La Liga
08.05.2022;Getafe;Rayo Vallecano;0;0;La Liga
08.05.2022;Villarreal;Sevilla;1;1;La Liga
08.05.2022;Espanyol;Osasuna;1;1;La Liga
08.05.2022;Atl. Madrid;Real Madrid;1;0;La Liga
29.04.2022;Sevilla;Cadiz;1;1;La Liga
30.04.2022;Alaves;Villarreal;2;1;La Liga
30.04.2022;Real Madrid;Espanyol;4;0;La Liga
30.04.2022;Valencia;Levante;1;1;La Liga
30.04.2022;Ath. Bilbao;Atl. Madrid;2;0;La Liga
01.05.2022;Elche;Osasuna;1;1;La Liga
01.05.2022;Granada;Celta Vigo;1;1;La Liga
01.05.2022;Rayo Vallecano;R. Sociedad;1;1;La Liga
01.05.2022;Barcelona;Mallorca;2;1;La Liga
02.05.2022;Getafe;Real Betis;0;0;La Liga
19.04.2022;Mallorca;Alaves;2;1;La Liga
19.04.2022;Real Betis;Elche;0;1;La Liga
19.04.2022;Villarreal;Valencia;2;0;La Liga
20.04.2022;Atl. Madrid;Granada;0;0;La Liga
20.04.2022;Celta Vigo;Getafe;0;2;La Liga
20.04.2022;Osasuna;Real Madrid;1;3;La Liga
21.04.2022;Espanyol;Rayo Vallecano;0;1;La Liga
21.04.2022;Levante;Sevilla;2;3;La Liga
21.04.2022;Cadiz;Ath. Bilbao;2;3;La Liga
21.04.2022;R. Sociedad;Barcelona;0;1;La Liga
15.04.2022;R. Sociedad;Real Betis;0;0;La Liga
16.04.2022;Elche;Mallorca;3;0;La Liga
16.04.2022;Alaves;Rayo Vallecano;1;0;La Liga
16.04.2022;Valencia;Osasuna;1;2;La Liga
16.04.2022;Getafe;Villarreal;1;2;La Liga
17.04.2022;Granada;Levante;1;4;La Liga
17.04.2022;Atl. Madrid;Espanyol;2;1;La Liga
17.04.2022;Ath. Bilbao;Celta Vigo;0;2;La Liga
17.04.2022;Sevilla;Real Madrid;2;3;La Liga
18.04.2022;Barcelona;Cadiz;0;1;La Liga
08.04.2022;Sevilla;Granada;4;2;La Liga
09.04.2022;Cadiz;Real Betis;1;2;La Liga
09.04.2022;Mallorca;Atl. Madrid;1;0;La Liga
09.04.2022;Villarreal;Ath. Bilbao;1;1;La Liga
09.04.2022;Real Madrid;Getafe;2;0;La Liga
10.04.2022;Osasuna;Alaves;1;0;La Liga
10.04.2022;Espanyol;Celta Vigo;1;0;La Liga
10.04.2022;Elche;R. Sociedad;1;2;La Liga
10.04.2022;Levante;Barcelona;2;3;La Liga
11.04.2022;Rayo Vallecano;Valencia;1;1;La Liga
02.04.2022;Getafe;Mallorca;1;0;La Liga
02.04.2022;Levante;Villarreal;2;0;La Liga
02.04.2022;Celta Vigo;Real Madrid;1;2;La Liga
02.04.2022;Atl. Madrid;Alaves;4;1;La Liga
03.04.2022;Ath. Bilbao;Elche;2;1;La Liga
03.04.2022;Real Betis;Osasuna;4;1;La Liga
03.04.2022;Granada;Rayo Vallecano;2;2;La Liga
03.04.2022;Valencia;Cadiz;0;0;La Liga
03.04.2022;Barcelona;Sevilla;1;0;La Liga
04.04.2022;R. Sociedad;Espanyol;1;0;La Liga
18.03.2022;Ath. Bilbao;Getafe;1;1;La Liga
19.03.2022;Alaves;Granada;2;3;La Liga
19.03.2022;Elche;Valencia;0;1;La Liga
19.03.2022;Osasuna;Levante;3;1;La Liga
19.03.2022;Rayo Vallecano;Atl. Madrid;0;1;La Liga
20.03.2022;Espanyol;Mallorca;1;0;La Liga
20.03.2022;Celta Vigo;Real Betis;0;0;La Liga
20.03.2022;Cadiz;Villarreal;1;0;La Liga
20.03.2022;Sevilla;R. Sociedad;0;0;La Liga
20.03.2022;Real Madrid;Barcelona;0;4;La Liga
11.03.2022;Atl. Madrid;Cadiz;2;1;La Liga
12.03.2022;Levante;Espanyol;1;1;La Liga
12.03.2022;Granada;Elche;0;1;La Liga
12.03.2022;Villarreal;Celta Vigo;1;0;La Liga
12.03.2022;Getafe;Valencia;0;0;La Liga
13.03.2022;Rayo Vallecano;Sevilla;1;1;La Liga
13.03.2022;Real Betis;Ath. Bilbao;1;0;La Liga
13.03.2022;R. Sociedad;Alaves;1;0;La Liga
13.03.2022;Barcelona;Osasuna;4;0;La Liga
14.03.2022;Mallorca;Real Madrid;0;3;La Liga
04.03.2022;Alaves;Sevilla;0;0;La Liga
05.03.2022;Osasuna;Villarreal;1;0;La Liga
05.03.2022;Espanyol;Getafe;2;0;La Liga
05.03.2022;Valencia;Granada;3;1;La Liga
05.03.2022;Real Madrid;R. Sociedad;4;1;La Liga
06.03.2022;Cadiz;Rayo Vallecano;2;0;La Liga
06.03.2022;Elche;Barcelona;1;2;La Liga
06.03.2022;Celta Vigo;Mallorca;4;3;La Liga
06.03.2022;Real Betis;Atl. Madrid;1;3;La Liga
07.03.2022;Ath. Bilbao;Levante;3;1;La Liga
25.02.2022;Levante;Elche;3;0;La Liga
26.02.2022;Mallorca;Valencia;0;1;La Liga
26.02.2022;Getafe;Alaves;2;2;La Liga
26.02.2022;Rayo Vallecano;Real Madrid;0;1;La Liga
26.02.2022;Atl. Madrid;Celta Vigo;2;0;La Liga
27.02.2022;Villarreal;Espanyol;5;1;La Liga
27.02.2022;Sevilla;Real Betis;2;1;La Liga
27.02.2022;R. Sociedad;Osasuna;1;0;La Liga
27.02.2022;Barcelona;Ath. Bilbao;4;0;La Liga
28.02.2022;Granada;Cadiz;0;0;La Liga
18.02.2022;Elche;Rayo Vallecano;2;1;La Liga
19.02.2022;Granada;Villarreal;1;4;La Liga
19.02.2022;Osasuna;Atl. Madrid;0;3;La Liga
19.02.2022;Cadiz;Getafe;1;1;La Liga
19.02.2022;Real Madrid;Alaves;3;0;La Liga
20.02.2022;Espanyol;Sevilla;1;1;La Liga
20.02.2022;Valencia;Barcelona;1;4;La Liga
20.02.2022;Real Betis;Mallorca;2;1;La Liga
20.02.2022;Ath. Bilbao;R. Sociedad;4;0;La Liga
21.02.2022;Celta Vigo;Levante;1;1;La Liga
11.02.2022;Sevilla;Elche;2;0;La Liga
12.02.2022;Cadiz;Celta Vigo;0;0;La Liga
12.02.2022;Villarreal;Real Madrid;0;0;La Liga
12.02.2022;Rayo Vallecano;Osasuna;0;3;La Liga
12.02.2022;Atl. Madrid;Getafe;4;3;La Liga
13.02.2022;Alaves;Valencia;2;1;La Liga
13.02.2022;Levante;Real Betis;2;4;La Liga
13.02.2022;R. Sociedad;Granada;2;0;La Liga
13.02.2022;Espanyol;Barcelona;2;2;La Liga
14.02.2022;Mallorca;Ath. Bilbao;3;2;La Liga
04.02.2022;Getafe;Levante;3;0;La Liga
05.02.2022;Elche;Alaves;3;1;La Liga
05.02.2022;Mallorca;Cadiz;2;1;La Liga
05.02.2022;Celta Vigo;Rayo Vallecano;2;0;La Liga
05.02.2022;Osasuna;Sevilla;0;0;La Liga
06.02.2022;Valencia;R. Sociedad;0;0;La Liga
06.02.2022;Barcelona;Atl. Madrid;4;2;La Liga
