date;home_team;away_team;home_score;away_score;League
18.05.2019;Levante;Atl. Madrid;2;2;La Liga
18.05.2019;Espanyol;R. Sociedad;2;0;La Liga
18.05.2019;Getafe;Villarreal;2;2;La Liga
18.05.2019;Sevilla;Ath. Bilbao;2;0;La Liga
18.05.2019;R. Valladolid;Valencia;0;2;La Liga
18.05.2019;Alaves;Girona;2;1;La Liga
18.05.2019;Celta Vigo;Rayo Vallecano;2;2;La Liga
18.05.2019;Huesca;Leganes;2;1;La Liga
19.05.2019;Real Madrid;Real Betis;0;2;La Liga
19.05.2019;Eibar;Barcelona;2;2;La Liga
12.05.2019;Ath. Bilbao;Celta Vigo;3;1;La Liga
12.05.2019;Atl. Madrid;Sevilla;1;1;La Liga
12.05.2019;Barcelona;Getafe;2;0;La Liga
12.05.2019;Real Betis;Huesca;2;1;La Liga
12.05.2019;Girona;Levante;1;2;La Liga
12.05.2019;Rayo Vallecano;R. Valladolid;1;2;La Liga
12.05.2019;Valencia;Alaves;3;1;La Liga
12.05.2019;Villarreal;Eibar;1;0;La Liga
12.05.2019;Leganes;Espanyol;0;2;La Liga
12.05.2019;R. Sociedad;Real Madrid;3;1;La Liga
03.05.2019;Sevilla;Leganes;0;3;La Liga
04.05.2019;Levante;Rayo Vallecano;4;1;La Liga
04.05.2019;Espanyol;Atl. Madrid;3;0;La Liga
04.05.2019;Alaves;R. Sociedad;0;1;La Liga
04.05.2019;Celta Vigo;Barcelona;2;0;La Liga
05.05.2019;Getafe;Girona;2;0;La Liga
05.05.2019;Eibar;Real Betis;1;0;La Liga
05.05.2019;Real Madrid;Villarreal;3;2;La Liga
05.05.2019;R. Valladolid;Ath. Bilbao;1;0;La Liga
05.05.2019;Huesca;Valencia;2;6;La Liga
27.04.2019;Ath. Bilbao;Alaves;1;1;La Liga
27.04.2019;Atl. Madrid;R. Valladolid;1;0;La Liga
27.04.2019;Leganes;Celta Vigo;0;0;La Liga
27.04.2019;Barcelona;Levante;1;0;La Liga
28.04.2019;Valencia;Eibar;0;1;La Liga
28.04.2019;Girona;Sevilla;1;0;La Liga
28.04.2019;R. Sociedad;Getafe;2;1;La Liga
28.04.2019;Villarreal;Huesca;1;1;La Liga
28.04.2019;Rayo Vallecano;Real Madrid;1;0;La Liga
29.04.2019;Real Betis;Espanyol;1;1;La Liga
23.04.2019;Huesca;Eibar;2;0;La Liga
23.04.2019;R. Valladolid;Girona;1;0;La Liga
23.04.2019;Alaves;Barcelona;0;2;La Liga
24.04.2019;Atl. Madrid;Valencia;3;2;La Liga
24.04.2019;Leganes;Ath. Bilbao;0;1;La Liga
24.04.2019;Espanyol;Celta Vigo;1;1;La Liga
24.04.2019;Levante;Real Betis;4;0;La Liga
25.04.2019;Sevilla;Rayo Vallecano;5;0;La Liga
25.04.2019;R. Sociedad;Villarreal;0;1;La Liga
25.04.2019;Getafe;Real Madrid;0;0;La Liga
19.04.2019;Alaves;R. Valladolid;2;2;La Liga
20.04.2019;Celta Vigo;Girona;2;1;La Liga
20.04.2019;Eibar;Atl. Madrid;0;1;La Liga
20.04.2019;Rayo Vallecano;Huesca;0;0;La Liga
20.04.2019;Barcelona;R. Sociedad;2;1;La Liga
21.04.2019;Levante;Espanyol;2;2;La Liga
21.04.2019;Getafe;Sevilla;3;0;La Liga
21.04.2019;Real Madrid;Ath. Bilbao;3;0;La Liga
21.04.2019;Villarreal;Leganes;2;1;La Liga
21.04.2019;Real Betis;Valencia;1;2;La Liga
13.04.2019;Espanyol;Alaves;2;1;La Liga
13.04.2019;Huesca;Barcelona;0;0;La Liga
13.04.2019;Atl. Madrid;Celta Vigo;2;0;La Liga
13.04.2019;Sevilla;Real Betis;3;2;La Liga
14.04.2019;R. Valladolid;Getafe;2;2;La Liga
14.04.2019;Ath. Bilbao;Rayo Vallecano;3;2;La Liga
14.04.2019;R. Sociedad;Eibar;1;1;La Liga
14.04.2019;Girona;Villarreal;0;1;La Liga
14.04.2019;Valencia;Levante;3;1;La Liga
15.04.2019;Leganes;Real Madrid;1;1;La Liga
06.04.2019;Girona;Espanyol;1;2;La Liga
06.04.2019;Real Madrid;Eibar;2;1;La Liga
