date;home_team;away_team;home_score;away_score;League
19.07.2020;Alaves;Barcelona;0;5;La Liga
19.07.2020;Villarreal;Eibar;4;0;La Liga
19.07.2020;R. Valladolid;Real Betis;2;0;La Liga
19.07.2020;Atl. Madrid;R. Sociedad;1;1;La Liga
19.07.2020;Espanyol;Celta Vigo;0;0;La Liga
19.07.2020;Granada;Ath. Bilbao;4;0;La Liga
19.07.2020;Leganes;Real Madrid;2;2;La Liga
19.07.2020;Levante;Getafe;1;0;La Liga
19.07.2020;Osasuna;Mallorca;2;2;La Liga
19.07.2020;Sevilla;Valencia;1;0;La Liga
16.07.2020;Eibar;R. Valladolid;3;1;La Liga
16.07.2020;Ath. Bilbao;Leganes;0;2;La Liga
16.07.2020;Barcelona;Osasuna;1;2;La Liga
16.07.2020;Real Betis;Alaves;1;2;La Liga
16.07.2020;Celta Vigo;Levante;2;3;La Liga
16.07.2020;Getafe;Atl. Madrid;0;2;La Liga
16.07.2020;Mallorca;Granada;1;2;La Liga
16.07.2020;Real Madrid;Villarreal;2;1;La Liga
16.07.2020;R. Sociedad;Sevilla;0;0;La Liga
16.07.2020;Valencia;Espanyol;1;0;La Liga
11.07.2020;Osasuna;Celta Vigo;2;1;La Liga
11.07.2020;R. Valladolid;Barcelona;0;1;La Liga
11.07.2020;Atl. Madrid;Real Betis;1;0;La Liga
12.07.2020;Espanyol;Eibar;0;2;La Liga
12.07.2020;Levante;Ath. Bilbao;1;2;La Liga
12.07.2020;Leganes;Valencia;1;0;La Liga
12.07.2020;Sevilla;Mallorca;2;0;La Liga
13.07.2020;Alaves;Getafe;0;0;La Liga
13.07.2020;Villarreal;R. Sociedad;1;2;La Liga
13.07.2020;Granada;Real Madrid;1;2;La Liga
07.07.2020;Valencia;R. Valladolid;2;1;La Liga
07.07.2020;Celta Vigo;Atl. Madrid;1;1;La Liga
08.07.2020;Real Betis;Osasuna;3;0;La Liga
08.07.2020;Getafe;Villarreal;1;3;La Liga
08.07.2020;Barcelona;Espanyol;1;0;La Liga
09.07.2020;Eibar;Leganes;0;0;La Liga
09.07.2020;Mallorca;Levante;2;0;La Liga
09.07.2020;Ath. Bilbao;Sevilla;1;2;La Liga
10.07.2020;R. Sociedad;Granada;2;3;La Liga
10.07.2020;Real Madrid;Alaves;2;0;La Liga
03.07.2020;Atl. Madrid;Mallorca;3;0;La Liga
04.07.2020;Celta Vigo;Real Betis;1;1;La Liga
04.07.2020;R. Valladolid;Alaves;1;0;La Liga
04.07.2020;Granada;Valencia;2;2;La Liga
05.07.2020;Ath. Bilbao;Real Madrid;0;1;La Liga
05.07.2020;Espanyol;Leganes;0;1;La Liga
05.07.2020;Osasuna;Getafe;0;0;La Liga
05.07.2020;Villarreal;Barcelona;1;4;La Liga
06.07.2020;Levante;R. Sociedad;1;1;La Liga
06.07.2020;Sevilla;Eibar;1;0;La Liga
30.06.2020;Mallorca;Celta Vigo;5;1;La Liga
30.06.2020;Leganes;Sevilla;0;3;La Liga
30.06.2020;Barcelona;Atl. Madrid;2;2;La Liga
01.07.2020;Alaves;Granada;0;2;La Liga
