date;home_team;away_team;home_score;away_score;League
19.05.2017;Granada;Espanyol;1;2;La Liga
20.05.2017;Sporting Gijon;Real Betis;2;2;La Liga
20.05.2017;Leganes;Alaves;1;1;La Liga
20.05.2017;Deportivo;Las Palmas;3;0;La Liga
20.05.2017;Sevilla;Osasuna;5;0;La Liga
21.05.2017;Atl. Madrid;Ath. Bilbao;3;1;La Liga
21.05.2017;Valencia;Villarreal;1;3;La Liga
21.05.2017;Celta Vigo;R. Sociedad;2;2;La Liga
21.05.2017;Barcelona;Eibar;4;2;La Liga
21.05.2017;Malaga;Real Madrid;0;2;La Liga
13.05.2017;Espanyol;Valencia;0;1;La Liga
13.05.2017;Osasuna;Granada;2;1;La Liga
14.05.2017;Alaves;Celta Vigo;3;1;La Liga
14.05.2017;Ath. Bilbao;Leganes;1;1;La Liga
14.05.2017;Real Betis;Atl. Madrid;1;1;La Liga
14.05.2017;Eibar;Sporting Gijon;0;1;La Liga
14.05.2017;Las Palmas;Barcelona;1;4;La Liga
14.05.2017;Villarreal;Deportivo;0;0;La Liga
14.05.2017;Real Madrid;Sevilla;4;1;La Liga
14.05.2017;R. Sociedad;Malaga;2;2;La Liga
05.05.2017;Sevilla;R. Sociedad;1;1;La Liga
06.05.2017;Sporting Gijon;Las Palmas;1;0;La Liga
06.05.2017;Atl. Madrid;Eibar;1;0;La Liga
06.05.2017;Barcelona;Villarreal;4;1;La Liga
06.05.2017;Granada;Real Madrid;0;4;La Liga
07.05.2017;Alaves;Ath. Bilbao;1;0;La Liga
07.05.2017;Valencia;Osasuna;4;1;La Liga
07.05.2017;Deportivo;Espanyol;1;2;La Liga
07.05.2017;Malaga;Celta Vigo;3;0;La Liga
08.05.2017;Leganes;Real Betis;4;0;La Liga
28.04.2017;Villarreal;Sporting Gijon;3;1;La Liga
29.04.2017;R. Sociedad;Granada;2;1;La Liga
29.04.2017;Real Madrid;Valencia;2;1;La Liga
29.04.2017;Las Palmas;Atl. Madrid;0;5;La Liga
29.04.2017;Espanyol;Barcelona;0;3;La Liga
30.04.2017;Osasuna;Deportivo;2;2;La Liga
30.04.2017;Real Betis;Alaves;1;4;La Liga
30.04.2017;Eibar;Leganes;2;0;La Liga
30.04.2017;Celta Vigo;Ath. Bilbao;0;3;La Liga
01.05.2017;Malaga;Sevilla;4;2;La Liga
25.04.2017;Sporting Gijon;Espanyol;1;1;La Liga
25.04.2017;Granada;Malaga;0;2;La Liga
25.04.2017;Atl. Madrid;Villarreal;0;1;La Liga
26.04.2017;Barcelona;Osasuna;7;1;La Liga
26.04.2017;Leganes;Las Palmas;3;0;La Liga
