date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
24.05.2019;Başakşehir;Alanyaspor;1;1;Süper Lig;Light Rain Shower;NNE;7 mph;68 °F;83 %;29.73 in
24.05.2019;Beşiktaş;Kasımpaşa;3;2;Süper Lig;Light Rain Shower;NNE;7 mph;68 °F;83 %;29.73 in
24.05.2019;Sivasspor;Galatasaray;4;3;Süper Lig;Mostly Cloudy;SW;3 mph;57 °F;72 %;25.78 in
24.05.2019;Ç. Rizespor;Trabzonspor;2;3;Süper Lig;Mostly Cloudy;VAR;1 mph;68 °F;83 %;29.75 in
25.05.2019;Konyaspor;Akhisarspor;0;0;Süper Lig;Fair;SW;7 mph;61 °F;29 %;26.35 in
26.05.2019;Göztepe;Ankaragücü;2;1;Süper Lig;Fair;N;5 mph;61 °F;77 %;29.59 in
26.05.2019;Fenerbahçe;Antalyaspor;3;1;Süper Lig;Fair;WSW;3 mph;64 °F;88 %;29.88 in
26.05.2019;Kayserispor;Erzurumspor FK;0;2;Süper Lig;Fair;CALM;0 mph;55 °F;67 %;26.46 in
26.05.2019;Yeni Malatyaspor;Bursaspor;1;2;Süper Lig;Fair;WSW;3 mph;64 °F;88 %;29.88 in
17.05.2019;Kasımpaşa;Konyaspor;1;1;Süper Lig;Fair;NNW;12 mph;63 °F;77 %;29.70 in
18.05.2019;Antalyaspor;Yeni Malatyaspor;3;0;Süper Lig;Partly Cloudy;NNE;7 mph;66 °F;83 %;29.50 in
18.05.2019;Trabzonspor;Beşiktaş;2;1;Süper Lig;Partly Cloudy;VAR;2 mph;66 °F;73 %;29.61 in
19.05.2019;Akhisarspor;Kayserispor;2;2;Süper Lig;Fair;SSW;3 mph;64 °F;77 %;29.73 in
19.05.2019;Bursaspor;Göztepe;0;0;Süper Lig;Fair;SSW;3 mph;64 °F;77 %;29.73 in
19.05.2019;Alanyaspor;Ç. Rizespor;1;1;Süper Lig;Fair;NE;6 mph;61 °F;94 %;29.76 in
19.05.2019;Galatasaray;Başakşehir;2;1;Süper Lig;Fair;SSW;3 mph;64 °F;77 %;29.73 in
20.05.2019;Ankaragücü;Sivasspor;3;1;Süper Lig;Partly Cloudy;ENE;6 mph;73 °F;50 %;29.73 in
20.05.2019;Erzurumspor FK;Fenerbahçe;0;1;Süper Lig;Partly Cloudy;ENE;6 mph;73 °F;50 %;29.73 in
10.05.2019;Antalyaspor;Bursaspor;0;1;Süper Lig;Fair;NNE;5 mph;61 °F;82 %;29.74 in
11.05.2019;Ç. Rizespor;Galatasaray;2;3;Süper Lig;Mostly Cloudy;W;12 mph;59 °F;88 %;29.78 in
11.05.2019;Fenerbahçe;Akhisarspor;2;1;Süper Lig;Fair;VAR;2 mph;57 °F;88 %;29.79 in
11.05.2019;Göztepe;Sivasspor;3;3;Süper Lig;Mostly Cloudy;CALM;0 mph;59 °F;82 %;29.50 in
12.05.2019;Kayserispor;Kasımpaşa;2;1;Süper Lig;Light Rain Shower;SW;5 mph;48 °F;87 %;26.51 in
12.05.2019;Konyaspor;Trabzonspor;2;2;Süper Lig;Fair;SSW;5 mph;46 °F;93 %;26.59 in
12.05.2019;Başakşehir;Ankaragücü;2;1;Süper Lig;Fair;WSW;6 mph;57 °F;88 %;29.97 in
12.05.2019;Yeni Malatyaspor;Erzurumspor FK;3;1;Süper Lig;Fair;WSW;6 mph;57 °F;88 %;29.97 in
13.05.2019;Beşiktaş;Alanyaspor;2;1;Süper Lig;Fair;NE;8 mph;63 °F;55 %;29.97 in
03.05.2019;Sivasspor;Başakşehir;0;0;Süper Lig;Partly Cloudy;SW;8 mph;41 °F;93 %;25.60 in
04.05.2019;Ankaragücü;Ç. Rizespor;2;2;Süper Lig;Fair;VAR;2 mph;61 °F;63 %;29.82 in
04.05.2019;Erzurumspor FK;Bursaspor;2;0;Süper Lig;Fair;VAR;2 mph;61 °F;63 %;29.82 in
04.05.2019;Kasımpaşa;Fenerbahçe;1;3;Süper Lig;Fair;VAR;2 mph;61 °F;63 %;29.82 in
05.05.2019;Akhisarspor;Yeni Malatyaspor;0;2;Süper Lig;Mostly Cloudy;S;9 mph;59 °F;88 %;29.79 in
05.05.2019;Göztepe;Antalyaspor;4;1;Süper Lig;Mostly Cloudy;SSW;6 mph;61 °F;68 %;29.50 in
05.05.2019;Galatasaray;Beşiktaş;2;0;Süper Lig;Mostly Cloudy;S;9 mph;59 °F;88 %;29.79 in
06.05.2019;Alanyaspor;Konyaspor;2;4;Süper Lig;Light Rain Shower;E;3 mph;63 °F;94 %;29.73 in
06.05.2019;Trabzonspor;Kayserispor;4;2;Süper Lig;Mostly Cloudy;VAR;1 mph;63 °F;68 %;29.75 in
26.04.2019;Başakşehir;Göztepe;0;2;Süper Lig;Fair;NNW;14 mph;55 °F;67 %;30.08 in
27.04.2019;Ç. Rizespor;Sivasspor;0;0;Süper Lig;Fair;SSW;2 mph;52 °F;82 %;29.96 in
27.04.2019;Antalyaspor;Erzurumspor FK;1;1;Süper Lig;Partly Cloudy;NNW;7 mph;63 °F;82 %;29.82 in
27.04.2019;Fenerbahçe;Trabzonspor;1;1;Süper Lig;Fair;N;12 mph;52 °F;76 %;29.99 in
28.04.2019;Kayserispor;Alanyaspor;1;1;Süper Lig;Mostly Cloudy;VAR;2 mph;50 °F;94 %;26.49 in
28.04.2019;Bursaspor;Akhisarspor;0;0;Süper Lig;Fair;WSW;5 mph;57 °F;77 %;29.82 in
28.04.2019;Beşiktaş;Ankaragücü;4;1;Süper Lig;Fair;WSW;5 mph;57 °F;77 %;29.82 in
29.04.2019;Yeni Malatyaspor;Kasımpaşa;2;1;Süper Lig;Fair;W;7 mph;64 °F;64 %;29.82 in
29.04.2019;Konyaspor;Galatasaray;0;0;Süper Lig;Partly Cloudy;SW;9 mph;54 °F;77 %;26.59 in
19.04.2019;Kasımpaşa;Bursaspor;1;1;Süper Lig;Mostly Cloudy;N;15 mph;48 °F;71 %;30.11 in
20.04.2019;Trabzonspor;Yeni Malatyaspor;2;1;Süper Lig;Mostly Cloudy;W;7 mph;50 °F;76 %;29.93 in
20.04.2019;Akhisarspor;Antalyaspor;1;2;Süper Lig;Mostly Cloudy;NNE;8 mph;48 °F;57 %;30.14 in
20.04.2019;Galatasaray;Kayserispor;3;1;Süper Lig;Mostly Cloudy;NNE;8 mph;48 °F;57 %;30.14 in
20.04.2019;Göztepe;Erzurumspor FK;0;1;Süper Lig;Fair;N;14 mph;50 °F;50 %;29.77 in
21.04.2019;Ankaragücü;Konyaspor;0;0;Süper Lig;Partly Cloudy;N;7 mph;45 °F;76 %;30.17 in
21.04.2019;Başakşehir;Ç. Rizespor;1;1;Süper Lig;Partly Cloudy;N;7 mph;45 °F;76 %;30.17 in
21.04.2019;Alanyaspor;Fenerbahçe;1;0;Süper Lig;Partly Cloudy;NE;14 mph;54 °F;33 %;29.79 in
22.04.2019;Sivasspor;Beşiktaş;1;2;Süper Lig;Mostly Cloudy;N;20 mph;27 °F;100 %;25.63 in
12.04.2019;Bursaspor;Trabzonspor;0;1;Süper Lig;Fair;WSW;7 mph;55 °F;72 %;29.79 in
13.04.2019;Ç. Rizespor;Göztepe;1;0;Süper Lig;Partly Cloudy;SSE;5 mph;55 °F;72 %;29.87 in
13.04.2019;Konyaspor;Sivasspor;1;1;Süper Lig;Partly Cloudy;NE;5 mph;48 °F;82 %;26.56 in
13.04.2019;Beşiktaş;Başakşehir;2;1;Süper Lig;Mostly Cloudy;W;8 mph;55 °F;88 %;29.85 in
14.04.2019;Kayserispor;Ankaragücü;0;2;Süper Lig;Mostly Cloudy;NE;2 mph;55 °F;38 %;26.36 in
14.04.2019;Antalyaspor;Kasımpaşa;1;0;Süper Lig;Partly Cloudy;NNW;8 mph;59 °F;63 %;29.59 in
14.04.2019;Yeni Malatyaspor;Alanyaspor;1;1;Süper Lig;Light Rain Shower;NNW;8 mph;55 °F;94 %;29.79 in
14.04.2019;Fenerbahçe;Galatasaray;1;1;Süper Lig;Light Rain Shower;NNW;8 mph;55 °F;94 %;29.79 in
15.04.2019;Erzurumspor FK;Akhisarspor;2;1;Süper Lig;Mostly Cloudy;N;14 mph;50 °F;87 %;29.85 in
05.04.2019;Trabzonspor;Antalyaspor;4;1;Süper Lig;Partly Cloudy;SE;3 mph;46 °F;87 %;29.93 in
06.04.2019;Sivasspor;Kayserispor;1;3;Süper Lig;Fair;VAR;1 mph;36 °F;93 %;25.70 in
06.04.2019;Alanyaspor;Bursaspor;1;0;Süper Lig;Fair;ESE;5 mph;50 °F;100 %;29.87 in
06.04.2019;Galatasaray;Yeni Malatyaspor;3;0;Süper Lig;Fair;N;12 mph;48 °F;82 %;29.85 in
07.04.2019;Kasımpaşa;Erzurumspor FK;2;1;Süper Lig;Mostly Cloudy;N;10 mph;48 °F;87 %;29.79 in
07.04.2019;Göztepe;Akhisarspor;0;1;Süper Lig;Light Rain Shower;SSW;5 mph;55 °F;94 %;29.42 in
07.04.2019;Ankaragücü;Fenerbahçe;1;1;Süper Lig;Mostly Cloudy;N;10 mph;48 °F;87 %;29.79 in
07.04.2019;Başakşehir;Konyaspor;2;0;Süper Lig;Mostly Cloudy;N;10 mph;48 °F;87 %;29.79 in
08.04.2019;Ç. Rizespor;Beşiktaş;2;7;Süper Lig;Mist;WNW;7 mph;52 °F;94 %;29.72 in
15.03.2019;Fenerbahçe;Sivasspor;2;1;Süper Lig;Mostly Cloudy;NE;5 mph;46 °F;71 %;29.73 in
16.03.2019;Konyaspor;Ç. Rizespor;0;2;Süper Lig;Light Rain Shower;NNW;5 mph;41 °F;87 %;26.22 in
16.03.2019;Akhisarspor;Kasımpaşa;2;3;Süper Lig;Fair;NNW;6 mph;45 °F;76 %;29.82 in
16.03.2019;Erzurumspor FK;Trabzonspor;0;1;Süper Lig;Fair;NNW;6 mph;45 °F;76 %;29.82 in
16.03.2019;Antalyaspor;Alanyaspor;3;0;Süper Lig;Partly Cloudy;NW;3 mph;48 °F;93 %;29.56 in
16.03.2019;Beşiktaş;Göztepe;1;0;Süper Lig;Fair;NNW;6 mph;45 °F;76 %;29.82 in
17.03.2019;Yeni Malatyaspor;Ankaragücü;3;1;Süper Lig;Fair;VAR;3 mph;52 °F;76 %;29.85 in
17.03.2019;Kayserispor;Başakşehir;1;1;Süper Lig;Mostly Cloudy;W;9 mph;39 °F;75 %;26.36 in
17.03.2019;Bursaspor;Galatasaray;2;3;Süper Lig;Fair;VAR;3 mph;52 °F;76 %;29.85 in
08.03.2019;Sivasspor;Yeni Malatyaspor;2;0;Süper Lig;Fair;VAR;2 mph;19 °F;93 %;25.90 in
09.03.2019;Trabzonspor;Akhisarspor;2;1;Süper Lig;Fair;VAR;1 mph;46 °F;66 %;30.19 in
09.03.2019;Başakşehir;Fenerbahçe;2;1;Süper Lig;Fair;SW;5 mph;55 °F;51 %;30.08 in
09.03.2019;Ankaragücü;Bursaspor;0;0;Süper Lig;Fair;SW;5 mph;55 °F;51 %;30.08 in
10.03.2019;Alanyaspor;Erzurumspor FK;2;1;Süper Lig;Fair;ESE;5 mph;48 °F;100 %;30.11 in
10.03.2019;Göztepe;Kasımpaşa;0;0;Süper Lig;Fair;S;3 mph;50 °F;87 %;29.79 in
10.03.2019;Ç. Rizespor;Kayserispor;3;0;Süper Lig;Fair;VAR;1 mph;54 °F;41 %;29.93 in
10.03.2019;Beşiktaş;Konyaspor;3;2;Süper Lig;Fair;SW;7 mph;52 °F;94 %;29.99 in
11.03.2019;Galatasaray;Antalyaspor;5;0;Süper Lig;Fair;SW;8 mph;55 °F;67 %;29.88 in
01.03.2019;Antalyaspor;Ankaragücü;2;4;Süper Lig;Fair;NNW;14 mph;46 °F;43 %;29.71 in
02.03.2019;Bursaspor;Sivasspor;3;2;Süper Lig;Fair;SW;8 mph;50 °F;82 %;29.67 in
02.03.2019;Kayserispor;Beşiktaş;2;2;Süper Lig;Mostly Cloudy;CALM;0 mph;37 °F;60 %;26.28 in
02.03.2019;Fenerbahçe;Ç. Rizespor;3;2;Süper Lig;Fair;SW;8 mph;50 °F;82 %;29.67 in
03.03.2019;Konyaspor;Göztepe;1;1;Süper Lig;Partly Cloudy;NNW;16 mph;41 °F;65 %;26.38 in
03.03.2019;Yeni Malatyaspor;Başakşehir;0;2;Süper Lig;Mostly Cloudy;ENE;14 mph;45 °F;81 %;29.91 in
03.03.2019;Erzurumspor FK;Galatasaray;1;1;Süper Lig;Mostly Cloudy;ENE;14 mph;45 °F;81 %;29.91 in
04.03.2019;Kasımpaşa;Trabzonspor;2;2;Süper Lig;Fair;ENE;9 mph;39 °F;61 %;29.99 in
04.03.2019;Akhisarspor;Alanyaspor;3;1;Süper Lig;Fair;ENE;9 mph;39 °F;61 %;29.99 in
22.02.2019;Göztepe;Trabzonspor;1;3;Süper Lig;Fair;SSE;3 mph;45 °F;87 %;29.77 in
