date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
24.05.2024;Alanyaspor;Antalyaspor;1;1;Süper Lig;Fair;ENE;3 mph;68 °F;83 %;29.64 in
25.05.2024;F. Karagümrük;Samsunspor;3;1;Süper Lig;Fair;VAR;2 mph;63 °F;82 %;29.80 in
25.05.2024;Sivasspor;Kayserispor;2;1;Süper Lig;Fog;N;10 mph;46 °F;100 %;24.64 in
26.05.2024;Fenerbahçe;İstanbulspor;6;0;Süper Lig;Fair;NE;14 mph;63 °F;82 %;29.80 in
26.05.2024;Konyaspor;Galatasaray;1;3;Süper Lig;Fair;WNW;5 mph;55 °F;67 %;26.48 in
26.05.2024;Pendikspor;Gaziantep FK;0;1;Süper Lig;Fair;NE;14 mph;63 °F;82 %;29.80 in
26.05.2024;Adana Demirspor;Başakşehir;2;6;Süper Lig;Fair;NE;6 mph;66 °F;78 %;29.73 in
26.05.2024;Kasımpaşa;Beşiktaş;2;1;Süper Lig;Fair;NE;14 mph;63 °F;82 %;29.80 in
26.05.2024;Trabzonspor;Ankaragücü;4;2;Süper Lig;Mostly Cloudy;S;5 mph;63 °F;88 %;29.74 in
26.05.2024;Hatayspor;Ç. Rizespor;2;0;Süper Lig;Thunder;NW;8 mph;75 °F;73 %;29.82 in
17.05.2024;İstanbulspor;Sivasspor;1;3;Süper Lig;Mostly Cloudy;ENE;14 mph;57 °F;59 %;29.94 in
17.05.2024;Antalyaspor;Adana Demirspor;2;1;Süper Lig;Fair;W;6 mph;68 °F;83 %;29.85 in
18.05.2024;Beşiktaş;Hatayspor;2;2;Süper Lig;Fair;NNE;12 mph;59 °F;82 %;29.88 in
18.05.2024;Ankaragücü;Pendikspor;0;0;Süper Lig;Fair;NNE;12 mph;59 °F;82 %;29.88 in
18.05.2024;Ç. Rizespor;Kasımpaşa;0;0;Süper Lig;Mostly Cloudy;VAR;2 mph;59 °F;77 %;30.04 in
18.05.2024;Samsunspor;Alanyaspor;1;1;Süper Lig;Fair;S;3 mph;50 °F;94 %;30.13 in
18.05.2024;Gaziantep FK;F. Karagümrük;3;1;Süper Lig;Fair;NW;8 mph;66 °F;64 %;27.62 in
18.05.2024;Başakşehir;Trabzonspor;0;1;Süper Lig;Fair;NNE;12 mph;59 °F;82 %;29.88 in
18.05.2024;Kayserispor;Konyaspor;2;2;Süper Lig;Mostly Cloudy;NE;8 mph;57 °F;72 %;26.51 in
19.05.2024;Galatasaray;Fenerbahçe;0;1;Süper Lig;Fair;NE;8 mph;63 °F;63 %;29.85 in
12.05.2024;Fenerbahçe;Kayserispor;3;0;Süper Lig;Fair;NNW;7 mph;54 °F;77 %;29.82 in
12.05.2024;Trabzonspor;İstanbulspor;3;0;Süper Lig;Mostly Cloudy;W;7 mph;61 °F;82 %;29.71 in
12.05.2024;F. Karagümrük;Galatasaray;2;3;Süper Lig;Fair;NNW;7 mph;54 °F;77 %;29.82 in
12.05.2024;Konyaspor;Samsunspor;3;0;Süper Lig;Mostly Cloudy;N;8 mph;50 °F;87 %;26.40 in
12.05.2024;Adana Demirspor;Gaziantep FK;1;6;Süper Lig;Fair;SSE;5 mph;66 °F;88 %;29.70 in
