date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
25.05.2007;Bursaspor;Galatasaray;2;0;Süper Lig;Fair;VAR;2 mph;68 °F;73 %;29.76 in
25.05.2007;Sincan Bld Ankaraspor;Trabzonspor;2;1;Süper Lig;Fair;VAR;2 mph;68 °F;73 %;29.76 in
25.05.2007;Kayserispor;Beşiktaş;3;0;Süper Lig;Fair;SSE;8 mph;70 °F;28 %;26.38 in
26.05.2007;Konyaspor;Gaziantepspor;0;2;Süper Lig;Fair;NW;5 mph;64 °F;49 %;26.40 in
26.05.2007;Manisaspor;Denizlispor;0;0;Süper Lig;Fair;CALM;0 mph;70 °F;68 %;29.70 in
26.05.2007;Antalyaspor;Gençlerbirliği;1;3;Süper Lig;Fair;VAR;3 mph;68 °F;73 %;29.62 in
26.05.2007;Sivasspor;Erciyesspor;2;1;Süper Lig;Fair;WSW;5 mph;61 °F;74 %;29.76 in
26.05.2007;Sakaryaspor;Ç. Rizespor;1;1;Süper Lig;Fair;CALM;0 mph;70 °F;68 %;29.70 in
26.05.2007;Fenerbahçe;Ankaragücü;3;1;Süper Lig;Fair;CALM;0 mph;70 °F;68 %;29.70 in
19.05.2007;Beşiktaş;Sincan Bld Ankaraspor;2;1;Süper Lig;Mostly Cloudy;WSW;5 mph;64 °F;77 %;29.76 in
19.05.2007;Gençlerbirliği;Sakaryaspor;1;0;Süper Lig;Mostly Cloudy;WSW;5 mph;64 °F;77 %;29.76 in
19.05.2007;Galatasaray;Fenerbahçe;1;2;Süper Lig;Mostly Cloudy;WSW;5 mph;64 °F;77 %;29.76 in
20.05.2007;Ankaragücü;Sivasspor;1;4;Süper Lig;Mostly Cloudy;ENE;13 mph;70 °F;60 %;29.73 in
20.05.2007;Ç. Rizespor;Konyaspor;1;0;Süper Lig;Partly Cloudy;VAR;2 mph;70 °F;60 %;29.87 in
20.05.2007;Gaziantepspor;Manisaspor;0;0;Süper Lig;Mostly Cloudy;ENE;13 mph;70 °F;60 %;29.73 in
20.05.2007;Denizlispor;Kayserispor;2;1;Süper Lig;Mostly Cloudy;ENE;13 mph;70 °F;60 %;29.73 in
20.05.2007;Trabzonspor;Bursaspor;3;1;Süper Lig;Partly Cloudy;VAR;2 mph;70 °F;60 %;29.87 in
20.05.2007;Erciyesspor;Antalyaspor;0;0;Süper Lig;Mostly Cloudy;ENE;13 mph;70 °F;60 %;29.73 in
13.05.2007;Kayserispor;Gaziantepspor;1;2;Süper Lig;Mostly Cloudy;ENE;5 mph;54 °F;94 %;26.33 in
13.05.2007;Antalyaspor;Ankaragücü;0;1;Süper Lig;Partly Cloudy;CALM;0 mph;64 °F;94 %;29.65 in
13.05.2007;Bursaspor;Beşiktaş;3;0;Süper Lig;Fair;NNW;9 mph;59 °F;63 %;29.82 in
13.05.2007;Konyaspor;Manisaspor;1;0;Süper Lig;Mostly Cloudy;WNW;7 mph;61 °F;77 %;26.43 in
13.05.2007;Sakaryaspor;Erciyesspor;1;2;Süper Lig;Fair;NNW;9 mph;59 °F;63 %;29.82 in
13.05.2007;Sivasspor;Galatasaray;1;1;Süper Lig;Fair;WSW;9 mph;50 °F;50 %;29.82 in
13.05.2007;Fenerbahçe;Trabzonspor;2;2;Süper Lig;Fair;NNW;9 mph;59 °F;63 %;29.82 in
13.05.2007;Sincan Bld Ankaraspor;Denizlispor;1;1;Süper Lig;Fair;NNW;9 mph;59 °F;63 %;29.82 in
13.05.2007;Gençlerbirliği;Ç. Rizespor;2;1;Süper Lig;Fair;NNW;9 mph;59 °F;63 %;29.82 in
04.05.2007;Trabzonspor;Sivasspor;2;0;Süper Lig;Partly Cloudy;ESE;7 mph;52 °F;88 %;29.93 in
05.05.2007;Manisaspor;Kayserispor;1;0;Süper Lig;Fair;NNE;10 mph;57 °F;51 %;29.94 in
05.05.2007;Gaziantepspor;Sincan Bld Ankaraspor;0;2;Süper Lig;Fair;NNE;10 mph;57 °F;51 %;29.94 in
05.05.2007;Erciyesspor;Ç. Rizespor;1;1;Süper Lig;Fair;NNE;10 mph;57 °F;51 %;29.94 in
05.05.2007;Ankaragücü;Sakaryaspor;1;0;Süper Lig;Fair;NNE;10 mph;57 °F;51 %;29.94 in
05.05.2007;Konyaspor;Gençlerbirliği;2;1;Süper Lig;Fair;N;6 mph;59 °F;42 %;26.51 in
05.05.2007;Denizlispor;Bursaspor;0;0;Süper Lig;Fair;NNE;10 mph;57 °F;51 %;29.94 in
05.05.2007;Beşiktaş;Fenerbahçe;0;1;Süper Lig;Fair;NNE;10 mph;57 °F;51 %;29.94 in
06.05.2007;Galatasaray;Antalyaspor;1;1;Süper Lig;Fair;VAR;3 mph;70 °F;35 %;29.85 in
28.04.2007;Bursaspor;Gaziantepspor;1;1;Süper Lig;Fair;N;13 mph;52 °F;82 %;30.05 in
28.04.2007;Sincan Bld Ankaraspor;Manisaspor;1;1;Süper Lig;Fair;N;13 mph;52 °F;82 %;30.05 in
28.04.2007;Gençlerbirliği;Erciyesspor;1;2;Süper Lig;Fair;N;13 mph;52 °F;82 %;30.05 in
28.04.2007;Ç. Rizespor;Ankaragücü;3;1;Süper Lig;Mostly Cloudy;VAR;2 mph;52 °F;71 %;30.02 in
28.04.2007;Kayserispor;Konyaspor;2;1;Süper Lig;Fair;E;7 mph;46 °F;71 %;26.49 in
28.04.2007;Antalyaspor;Trabzonspor;1;2;Süper Lig;Fair;NNW;5 mph;57 °F;72 %;29.80 in
28.04.2007;Sakaryaspor;Galatasaray;0;3;Süper Lig;Fair;N;13 mph;52 °F;82 %;30.05 in
29.04.2007;Sivasspor;Beşiktaş;0;1;Süper Lig;Fair;WSW;11 mph;50 °F;82 %;30.05 in
29.04.2007;Fenerbahçe;Denizlispor;2;2;Süper Lig;Fair;NNE;7 mph;52 °F;76 %;29.91 in
20.04.2007;Gaziantepspor;Fenerbahçe;0;2;Süper Lig;Partly Cloudy;NE;12 mph;50 °F;66 %;29.99 in
21.04.2007;Trabzonspor;Sakaryaspor;5;2;Süper Lig;Partly Cloudy;VAR;3 mph;48 °F;57 %;30.08 in
21.04.2007;Konyaspor;Erciyesspor;1;1;Süper Lig;Fair;S;9 mph;43 °F;66 %;26.64 in
21.04.2007;Beşiktaş;Antalyaspor;1;0;Süper Lig;Fair;VAR;3 mph;48 °F;62 %;29.97 in
22.04.2007;Manisaspor;Bursaspor;4;1;Süper Lig;Fair;E;1 mph;57 °F;59 %;29.99 in
22.04.2007;Denizlispor;Sivasspor;2;0;Süper Lig;Fair;E;1 mph;57 °F;59 %;29.99 in
22.04.2007;Ankaragücü;Gençlerbirliği;0;0;Süper Lig;Fair;E;1 mph;57 °F;59 %;29.99 in
22.04.2007;Kayserispor;Sincan Bld Ankaraspor;3;3;Süper Lig;Fair;NNE;7 mph;41 °F;70 %;26.59 in
22.04.2007;Galatasaray;Ç. Rizespor;3;1;Süper Lig;Fair;E;1 mph;57 °F;59 %;29.99 in
13.04.2007;Gençlerbirliği;Galatasaray;1;3;Süper Lig;Fair;ESE;6 mph;50 °F;82 %;30.11 in
14.04.2007;Sakaryaspor;Beşiktaş;1;1;Süper Lig;Fair;ENE;6 mph;54 °F;58 %;30.11 in
15.04.2007;Ç. Rizespor;Trabzonspor;3;2;Süper Lig;Fair;S;6 mph;46 °F;50 %;29.99 in
