date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
30.05.2003;Galatasaray;Gaziantepspor;2;1;Süper Lig;Fair;NNE;13 mph;66 °F;78 %;29.58 in
31.05.2003;Trabzonspor;Malatyaspor;0;2;Süper Lig;Mostly Cloudy;W;2 mph;64 °F;94 %;29.58 in
31.05.2003;Ankaragücü;Denizlispor;1;1;Süper Lig;Mostly Cloudy;N;16 mph;66 °F;78 %;29.76 in
31.05.2003;Diyarbakırspor;Elazığspor;1;2;Süper Lig;Mostly Cloudy;N;16 mph;66 °F;78 %;29.76 in
31.05.2003;İstanbulspor;Altay;0;0;Süper Lig;Mostly Cloudy;N;16 mph;66 °F;78 %;29.76 in
31.05.2003;Bursaspor;Gençlerbirliği;3;1;Süper Lig;Mostly Cloudy;N;16 mph;66 °F;78 %;29.76 in
31.05.2003;Kocaelispor;Adanaspor;1;2;Süper Lig;Mostly Cloudy;N;16 mph;66 °F;78 %;29.76 in
31.05.2003;Göztepe;Fenerbahçe;1;1;Süper Lig;Mostly Cloudy / Windy;N;23 mph;68 °F;64 %;29.36 in
31.05.2003;Samsunspor;Beşiktaş;3;4;Süper Lig;Fair;WSW;2 mph;64 °F;94 %;29.58 in
25.05.2003;Fenerbahçe;Diyarbakırspor;0;0;Süper Lig;Mostly Cloudy;SE;9 mph;63 °F;72 %;29.76 in
25.05.2003;Denizlispor;Trabzonspor;1;1;Süper Lig;Mostly Cloudy;SE;9 mph;63 °F;72 %;29.76 in
25.05.2003;Gaziantepspor;Ankaragücü;4;2;Süper Lig;Mostly Cloudy;SE;9 mph;63 °F;72 %;29.76 in
25.05.2003;Gençlerbirliği;Samsunspor;1;1;Süper Lig;Mostly Cloudy;SE;9 mph;63 °F;72 %;29.76 in
25.05.2003;Malatyaspor;Göztepe;4;1;Süper Lig;Mostly Cloudy;SE;9 mph;63 °F;72 %;29.76 in
25.05.2003;Elazığspor;İstanbulspor;1;0;Süper Lig;Mostly Cloudy;SE;9 mph;63 °F;72 %;29.76 in
25.05.2003;Adanaspor;Bursaspor;2;2;Süper Lig;Mostly Cloudy;SE;9 mph;63 °F;72 %;29.76 in
25.05.2003;Altay;Kocaelispor;5;0;Süper Lig;Mostly Cloudy;SE;9 mph;63 °F;72 %;29.76 in
25.05.2003;Beşiktaş;Galatasaray;1;0;Süper Lig;Mostly Cloudy;SE;9 mph;63 °F;72 %;29.76 in
16.05.2003;Trabzonspor;Gaziantepspor;2;1;Süper Lig;Partly Cloudy;WSW;8 mph;64 °F;88 %;29.69 in
17.05.2003;Samsunspor;Adanaspor;0;2;Süper Lig;Fair;WSW;2 mph;64 °F;94 %;29.58 in
17.05.2003;Diyarbakırspor;Malatyaspor;1;1;Süper Lig;Fair;N;12 mph;66 °F;64 %;29.88 in
17.05.2003;İstanbulspor;Fenerbahçe;2;0;Süper Lig;Fair;N;12 mph;66 °F;64 %;29.88 in
17.05.2003;Bursaspor;Altay;2;1;Süper Lig;Fair;N;12 mph;66 °F;64 %;29.88 in
