date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
20.05.2011;Başakşehir;Manisaspor;0;0;Süper Lig;Partly Cloudy;WNW;5 mph;59 °F;88 %;29.91 in
20.05.2011;Galatasaray;Konyaspor;2;0;Süper Lig;Partly Cloudy;WNW;5 mph;59 °F;88 %;29.91 in
21.05.2011;Bucaspor;Kayserispor;3;3;Süper Lig;Fair;NW;5 mph;59 °F;82 %;29.91 in
21.05.2011;Ankaragücü;Antalyaspor;2;3;Süper Lig;Fair;NW;5 mph;59 °F;82 %;29.91 in
21.05.2011;Bursaspor;Gençlerbirliği;1;0;Süper Lig;Fair;NW;5 mph;59 °F;82 %;29.91 in
21.05.2011;Gaziantepspor;Beşiktaş;0;0;Süper Lig;Fair;NW;5 mph;59 °F;82 %;29.91 in
22.05.2011;Eskişehirspor;Kasımpaşa;4;0;Süper Lig;Fair;NNW;8 mph;63 °F;72 %;29.94 in
22.05.2011;Sivasspor;Fenerbahçe;3;4;Süper Lig;Cloudy;WNW;3 mph;46 °F;93 %;25.70 in
22.05.2011;Karabükspor;Trabzonspor;0;4;Süper Lig;Fair;NNW;8 mph;63 °F;72 %;29.94 in
13.05.2011;Antalyaspor;Karabükspor;1;2;Süper Lig;Mostly Cloudy;VAR;2 mph;57 °F;88 %;29.59 in
14.05.2011;Konyaspor;Sivasspor;1;1;Süper Lig;Fair;WSW;4 mph;64 °F;84 %;30.06 in
14.05.2011;Manisaspor;Bucaspor;4;2;Süper Lig;Fair;CALM;0 mph;55 °F;94 %;29.94 in
14.05.2011;Gençlerbirliği;Galatasaray;2;3;Süper Lig;Fair;CALM;0 mph;55 °F;94 %;29.94 in
15.05.2011;Kayserispor;Gaziantepspor;1;2;Süper Lig;Mostly Cloudy;CALM;0 mph;48 °F;87 %;26.38 in
15.05.2011;Kasımpaşa;Bursaspor;0;3;Süper Lig;Fair;NNW;8 mph;57 °F;82 %;29.94 in
15.05.2011;Trabzonspor;Başakşehir;3;1;Süper Lig;Mostly Cloudy;VAR;1 mph;55 °F;88 %;29.84 in
15.05.2011;Fenerbahçe;Ankaragücü;6;0;Süper Lig;Fair;NNW;8 mph;57 °F;82 %;29.94 in
16.05.2011;Beşiktaş;Eskişehirspor;3;1;Süper Lig;Fair;E;3 mph;66 °F;52 %;29.88 in
06.05.2011;Eskişehirspor;Kayserispor;1;2;Süper Lig;Mostly Cloudy;NNE;9 mph;54 °F;72 %;29.99 in
07.05.2011;Başakşehir;Antalyaspor;1;1;Süper Lig;Fair;E;7 mph;50 °F;66 %;30.20 in
07.05.2011;Bursaspor;Beşiktaş;0;3;Süper Lig;Fair;E;7 mph;50 °F;66 %;30.20 in
07.05.2011;Gaziantepspor;Manisaspor;1;0;Süper Lig;Fair;E;7 mph;50 °F;66 %;30.20 in
08.05.2011;Gençlerbirliği;Konyaspor;2;1;Süper Lig;Fair;ENE;9 mph;52 °F;58 %;29.94 in
08.05.2011;Karabükspor;Fenerbahçe;0;1;Süper Lig;Fair;ENE;9 mph;52 °F;58 %;29.94 in
08.05.2011;Bucaspor;Trabzonspor;1;2;Süper Lig;Fair;ENE;9 mph;52 °F;58 %;29.94 in
08.05.2011;Sivasspor;Ankaragücü;1;1;Süper Lig;Mostly Cloudy;VAR;3 mph;28 °F;100 %;25.70 in
09.05.2011;Galatasaray;Kasımpaşa;3;1;Süper Lig;Mostly Cloudy;NNE;13 mph;54 °F;72 %;29.99 in
29.04.2011;Sivasspor;Gençlerbirliği;1;1;Süper Lig;Mostly Cloudy;S;8 mph;46 °F;87 %;25.47 in
30.04.2011;Kasımpaşa;Konyaspor;2;2;Süper Lig;Mostly Cloudy;NNW;6 mph;54 °F;88 %;29.67 in
30.04.2011;Antalyaspor;Bucaspor;3;3;Süper Lig;Fair;NW;9 mph;63 °F;59 %;29.47 in
30.04.2011;Beşiktaş;Galatasaray;2;0;Süper Lig;Mostly Cloudy;NNW;6 mph;54 °F;88 %;29.67 in
