date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
23.08.2008;Galatasaray;Denizlispor;4;1;Süper Lig;Fair;NE;12 mph;81 °F;70 %;29.76 in
23.08.2008;Başakşehir;Eskişehirspor;0;0;Süper Lig;Fair;NE;12 mph;81 °F;70 %;29.76 in
23.08.2008;Hacettepe;Bursaspor;1;2;Süper Lig;Fair;NE;12 mph;81 °F;70 %;29.76 in
23.08.2008;Sivasspor;Kayserispor;0;0;Süper Lig;Fair;WSW;1 mph;72 °F;33 %;26.43 in
23.08.2008;Gaziantepspor;Fenerbahçe;1;0;Süper Lig;Fair;NE;12 mph;81 °F;70 %;29.76 in
24.08.2008;Trabzonspor;Sincan Bld Ankaraspor;2;0;Süper Lig;Mostly Cloudy;S;3 mph;79 °F;78 %;29.67 in
24.08.2008;Gençlerbirliği;Kocaelispor;1;1;Süper Lig;Fair;NE;8 mph;81 °F;74 %;29.61 in
24.08.2008;Konyaspor;Ankaragücü;3;2;Süper Lig;Fair;W;7 mph;73 °F;31 %;26.35 in
24.08.2008;Antalyaspor;Beşiktaş;2;3;Süper Lig;Fair;W;7 mph;86 °F;29 %;29.44 in
29.08.2008;Ankaragücü;Trabzonspor;1;2;Süper Lig;Partly Cloudy;ENE;14 mph;77 °F;61 %;29.79 in
30.08.2008;Sincan Bld Ankaraspor;Gaziantepspor;0;2;Süper Lig;Fair;S;1 mph;75 °F;69 %;29.76 in
30.08.2008;Fenerbahçe;Başakşehir;2;0;Süper Lig;Fair;S;1 mph;75 °F;69 %;29.76 in
30.08.2008;Kocaelispor;Sivasspor;0;2;Süper Lig;Fair;S;1 mph;75 °F;69 %;29.76 in
31.08.2008;Bursaspor;Gençlerbirliği;2;0;Süper Lig;Partly Cloudy;NNE;14 mph;77 °F;69 %;29.82 in
31.08.2008;Denizlispor;Antalyaspor;3;2;Süper Lig;Partly Cloudy;NNE;14 mph;77 °F;69 %;29.82 in
31.08.2008;Eskişehirspor;Hacettepe;0;0;Süper Lig;Partly Cloudy;NNE;14 mph;77 °F;69 %;29.82 in
31.08.2008;Kayserispor;Galatasaray;0;0;Süper Lig;Partly Cloudy;W;6 mph;77 °F;36 %;26.31 in
01.09.2008;Beşiktaş;Konyaspor;2;0;Süper Lig;Fair;NNE;9 mph;72 °F;57 %;29.97 in
13.09.2008;Hacettepe;Fenerbahçe;2;1;Süper Lig;Fair;VAR;3 mph;75 °F;57 %;29.70 in
13.09.2008;Kayserispor;Kocaelispor;1;0;Süper Lig;Fair;N;2 mph;55 °F;47 %;26.38 in
13.09.2008;Konyaspor;Denizlispor;1;1;Süper Lig;Fair;WNW;1 mph;72 °F;33 %;26.43 in
13.09.2008;Galatasaray;Antalyaspor;1;1;Süper Lig;Fair;VAR;3 mph;75 °F;57 %;29.70 in
14.09.2008;Sivasspor;Bursaspor;3;1;Süper Lig;Fair;WSW;1 mph;72 °F;33 %;26.43 in
14.09.2008;Başakşehir;Sincan Bld Ankaraspor;1;2;Süper Lig;Partly Cloudy;SW;5 mph;77 °F;74 %;29.73 in
14.09.2008;Gaziantepspor;Ankaragücü;2;2;Süper Lig;Partly Cloudy;SW;5 mph;77 °F;74 %;29.73 in
14.09.2008;Gençlerbirliği;Eskişehirspor;3;1;Süper Lig;Partly Cloudy;SW;5 mph;77 °F;74 %;29.73 in
14.09.2008;Trabzonspor;Beşiktaş;0;0;Süper Lig;Fair;VAR;1 mph;70 °F;83 %;29.72 in
19.09.2008;Denizlispor;Trabzonspor;0;1;Süper Lig;Partly Cloudy;E;5 mph;64 °F;64 %;29.91 in
20.09.2008;Ankaragücü;Başakşehir;0;0;Süper Lig;Partly Cloudy;NNE;8 mph;64 °F;56 %;29.82 in
20.09.2008;Eskişehirspor;Sivasspor;2;2;Süper Lig;Partly Cloudy;NNE;8 mph;64 °F;56 %;29.82 in
20.09.2008;Fenerbahçe;Gençlerbirliği;3;0;Süper Lig;Partly Cloudy;NNE;8 mph;64 °F;56 %;29.82 in
21.09.2008;Kocaelispor;Galatasaray;1;4;Süper Lig;Mostly Cloudy;N;10 mph;66 °F;68 %;29.70 in
21.09.2008;Sincan Bld Ankaraspor;Hacettepe;4;0;Süper Lig;Mostly Cloudy;N;10 mph;66 °F;68 %;29.70 in
21.09.2008;Antalyaspor;Konyaspor;0;1;Süper Lig;Mostly Cloudy;VAR;2 mph;72 °F;69 %;29.62 in
21.09.2008;Bursaspor;Kayserispor;1;0;Süper Lig;Mostly Cloudy;N;10 mph;66 °F;68 %;29.70 in
21.09.2008;Beşiktaş;Gaziantepspor;3;0;Süper Lig;Mostly Cloudy;N;10 mph;66 °F;68 %;29.70 in
26.09.2008;Sivasspor;Fenerbahçe;2;1;Süper Lig;Fair;WSW;5 mph;64 °F;64 %;29.91 in
27.09.2008;Başakşehir;Beşiktaş;1;1;Süper Lig;Mostly Cloudy / Windy;NNW;26 mph;61 °F;77 %;29.82 in
27.09.2008;Gençlerbirliği;Sincan Bld Ankaraspor;1;1;Süper Lig;Mostly Cloudy / Windy;NNW;26 mph;61 °F;77 %;29.82 in
27.09.2008;Kocaelispor;Bursaspor;2;3;Süper Lig;Mostly Cloudy / Windy;NNW;26 mph;61 °F;77 %;29.82 in
27.09.2008;Trabzonspor;Antalyaspor;3;2;Süper Lig;Mostly Cloudy;SSE;3 mph;64 °F;83 %;29.72 in
28.09.2008;Gaziantepspor;Denizlispor;2;1;Süper Lig;Mostly Cloudy;NW;7 mph;59 °F;82 %;30.02 in
28.09.2008;Hacettepe;Ankaragücü;0;1;Süper Lig;Mostly Cloudy;NW;7 mph;59 °F;82 %;30.02 in
28.09.2008;Kayserispor;Eskişehirspor;1;0;Süper Lig;Partly Cloudy;WSW;1 mph;50 °F;87 %;26.44 in
28.09.2008;Galatasaray;Konyaspor;4;1;Süper Lig;Mostly Cloudy;NW;7 mph;59 °F;82 %;30.02 in
04.10.2008;Sincan Bld Ankaraspor;Sivasspor;2;0;Süper Lig;Mostly Cloudy;S;10 mph;64 °F;88 %;29.82 in
04.10.2008;Antalyaspor;Gaziantepspor;1;4;Süper Lig;Mostly Cloudy;N;3 mph;66 °F;78 %;29.85 in
04.10.2008;Konyaspor;Trabzonspor;2;3;Süper Lig;Mostly Cloudy;S;8 mph;57 °F;94 %;26.64 in
05.10.2008;Denizlispor;Başakşehir;2;1;Süper Lig;Fair;VAR;3 mph;68 °F;88 %;29.76 in
05.10.2008;Bursaspor;Galatasaray;2;1;Süper Lig;Fair;VAR;3 mph;68 °F;88 %;29.76 in
05.10.2008;Ankaragücü;Gençlerbirliği;0;2;Süper Lig;Fair;VAR;3 mph;68 °F;88 %;29.76 in
05.10.2008;Eskişehirspor;Kocaelispor;2;1;Süper Lig;Fair;VAR;3 mph;68 °F;88 %;29.76 in
05.10.2008;Fenerbahçe;Kayserispor;1;4;Süper Lig;Fair;VAR;3 mph;68 °F;88 %;29.76 in
06.10.2008;Beşiktaş;Hacettepe;2;1;Süper Lig;Partly Cloudy;SW;20 mph;66 °F;52 %;29.82 in
18.10.2008;Başakşehir;Antalyaspor;2;1;Süper Lig;Fair;W;3 mph;64 °F;73 %;29.91 in
