date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
14.05.2004;Fenerbahçe;Malatyaspor;2;4;Süper Lig;Mostly Cloudy;W;6 mph;64 °F;56 %;29.44 in
15.05.2004;Gaziantepspor;Diyarbakırspor;4;1;Süper Lig;Mostly Cloudy;NNE;13 mph;59 °F;77 %;29.76 in
15.05.2004;Konyaspor;İstanbulspor;0;2;Süper Lig;Partly Cloudy;N;13 mph;52 °F;82 %;26.30 in
15.05.2004;Akçaabat Sebatspor;Ankaragücü;3;2;Süper Lig;Mostly Cloudy;NNE;13 mph;59 °F;77 %;29.76 in
15.05.2004;Bursaspor;Samsunspor;1;0;Süper Lig;Mostly Cloudy;NNE;13 mph;59 °F;77 %;29.76 in
15.05.2004;Adanaspor;Denizlispor;4;1;Süper Lig;Mostly Cloudy;NNE;13 mph;59 °F;77 %;29.76 in
15.05.2004;Ç. Rizespor;Beşiktaş;1;0;Süper Lig;Mostly Cloudy;E;10 mph;59 °F;88 %;29.55 in
15.05.2004;Galatasaray;Elazığspor;3;1;Süper Lig;Mostly Cloudy;NNE;13 mph;59 °F;77 %;29.76 in
15.05.2004;Gençlerbirliği;Trabzonspor;2;2;Süper Lig;Mostly Cloudy;NNE;13 mph;59 °F;77 %;29.76 in
08.05.2004;Ankaragücü;Adanaspor;1;2;Süper Lig;Partly Cloudy;WSW;13 mph;63 °F;63 %;29.70 in
08.05.2004;Malatyaspor;Konyaspor;1;3;Süper Lig;Partly Cloudy;WSW;13 mph;63 °F;63 %;29.70 in
08.05.2004;Elazığspor;Gaziantepspor;1;2;Süper Lig;Partly Cloudy;WSW;13 mph;63 °F;63 %;29.70 in
09.05.2004;Beşiktaş;Akçaabat Sebatspor;0;2;Süper Lig;Fair;WSW;7 mph;61 °F;63 %;29.76 in
09.05.2004;Samsunspor;Ç. Rizespor;2;1;Süper Lig;Mostly Cloudy;NW;6 mph;55 °F;100 %;29.86 in
09.05.2004;Diyarbakırspor;Bursaspor;0;3;Süper Lig;Fair;WSW;7 mph;61 °F;63 %;29.76 in
09.05.2004;İstanbulspor;Gençlerbirliği;3;0;Süper Lig;Fair;WSW;7 mph;61 °F;63 %;29.76 in
09.05.2004;Trabzonspor;Galatasaray;2;4;Süper Lig;Mostly Cloudy;VAR;2 mph;63 °F;77 %;29.75 in
09.05.2004;Denizlispor;Fenerbahçe;0;4;Süper Lig;Fair;WSW;7 mph;61 °F;63 %;29.76 in
30.04.2004;Adanaspor;Beşiktaş;1;0;Süper Lig;Fair;NE;7 mph;55 °F;47 %;29.85 in
01.05.2004;Fenerbahçe;Ankaragücü;3;1;Süper Lig;Fair;NNE;12 mph;55 °F;51 %;29.73 in
01.05.2004;Gaziantepspor;Trabzonspor;1;2;Süper Lig;Fair;NNE;12 mph;55 °F;51 %;29.73 in
01.05.2004;Gençlerbirliği;Malatyaspor;2;2;Süper Lig;Fair;NNE;12 mph;55 °F;51 %;29.73 in
01.05.2004;Konyaspor;Denizlispor;1;1;Süper Lig;Fair;WNW;5 mph;48 °F;82 %;26.40 in
02.05.2004;Galatasaray;İstanbulspor;2;2;Süper Lig;Fair;NNE;8 mph;55 °F;77 %;29.76 in
02.05.2004;Akçaabat Sebatspor;Samsunspor;1;0;Süper Lig;Fair;NNE;8 mph;55 °F;77 %;29.76 in
02.05.2004;Bursaspor;Ç. Rizespor;4;2;Süper Lig;Fair;NNE;8 mph;55 °F;77 %;29.76 in
02.05.2004;Elazığspor;Diyarbakırspor;0;1;Süper Lig;Fair;NNE;8 mph;55 °F;77 %;29.76 in
23.04.2004;Malatyaspor;Galatasaray;1;2;Süper Lig;Partly Cloudy;NNE;12 mph;52 °F;76 %;29.76 in
24.04.2004;Ç. Rizespor;Akçaabat Sebatspor;0;1;Süper Lig;Mostly Cloudy;VAR;1 mph;52 °F;94 %;29.69 in
24.04.2004;İstanbulspor;Gaziantepspor;0;1;Süper Lig;Fair;VAR;2 mph;54 °F;67 %;29.79 in
24.04.2004;Bursaspor;Elazığspor;4;0;Süper Lig;Fair;VAR;2 mph;54 °F;67 %;29.79 in
24.04.2004;Trabzonspor;Diyarbakırspor;2;0;Süper Lig;Mostly Cloudy;VAR;1 mph;52 °F;94 %;29.69 in
25.04.2004;Denizlispor;Gençlerbirliği;1;2;Süper Lig;Fair;NE;6 mph;55 °F;47 %;29.88 in
25.04.2004;Ankaragücü;Konyaspor;1;0;Süper Lig;Fair;NE;6 mph;55 °F;47 %;29.88 in
25.04.2004;Samsunspor;Adanaspor;2;1;Süper Lig;Fair;WSW;6 mph;55 °F;47 %;29.88 in
25.04.2004;Beşiktaş;Fenerbahçe;1;3;Süper Lig;Fair;NE;6 mph;55 °F;47 %;29.88 in
16.04.2004;Galatasaray;Denizlispor;4;3;Süper Lig;Fair;N;12 mph;46 °F;71 %;30.23 in
17.04.2004;Gaziantepspor;Malatyaspor;1;3;Süper Lig;Fair;ENE;8 mph;52 °F;47 %;30.08 in
17.04.2004;Gençlerbirliği;Ankaragücü;1;2;Süper Lig;Fair;ENE;8 mph;52 °F;47 %;30.08 in
17.04.2004;Elazığspor;Trabzonspor;0;3;Süper Lig;Fair;ENE;8 mph;52 °F;47 %;30.08 in
17.04.2004;Konyaspor;Beşiktaş;2;2;Süper Lig;Fair;WNW;7 mph;36 °F;70 %;26.66 in
18.04.2004;Diyarbakırspor;İstanbulspor;1;2;Süper Lig;Mostly Cloudy;WNW;2 mph;55 °F;51 %;29.73 in
18.04.2004;Akçaabat Sebatspor;Bursaspor;0;1;Süper Lig;Mostly Cloudy;WNW;2 mph;55 °F;51 %;29.73 in
18.04.2004;Adanaspor;Ç. Rizespor;0;1;Süper Lig;Mostly Cloudy;WNW;2 mph;55 °F;51 %;29.73 in
18.04.2004;Fenerbahçe;Samsunspor;1;1;Süper Lig;Mostly Cloudy;WNW;2 mph;55 °F;51 %;29.73 in
09.04.2004;Ç. Rizespor;Fenerbahçe;1;0;Süper Lig;Fair;SSW;10 mph;61 °F;34 %;29.87 in
10.04.2004;Akçaabat Sebatspor;Adanaspor;4;3;Süper Lig;Fair;SE;6 mph;59 °F;63 %;29.91 in
10.04.2004;İstanbulspor;Elazığspor;3;1;Süper Lig;Fair;SE;6 mph;59 °F;63 %;29.91 in
10.04.2004;Bursaspor;Trabzonspor;1;2;Süper Lig;Fair;SE;6 mph;59 °F;63 %;29.91 in
10.04.2004;Ankaragücü;Galatasaray;1;0;Süper Lig;Fair;SE;6 mph;59 °F;63 %;29.91 in
11.04.2004;Denizlispor;Gaziantepspor;2;0;Süper Lig;Fair;VAR;2 mph;57 °F;63 %;29.91 in
11.04.2004;Malatyaspor;Diyarbakırspor;5;0;Süper Lig;Fair;VAR;2 mph;57 °F;63 %;29.91 in
11.04.2004;Beşiktaş;Gençlerbirliği;2;2;Süper Lig;Fair;VAR;2 mph;57 °F;63 %;29.91 in
21.04.2004;Samsunspor;Konyaspor;2;3;Süper Lig;Fair;WSW;6 mph;59 °F;63 %;29.91 in
03.04.2004;Gaziantepspor;Ankaragücü;2;1;Süper Lig;Partly Cloudy;NE;16 mph;41 °F;57 %;30.20 in
03.04.2004;Diyarbakırspor;Denizlispor;0;1;Süper Lig;Partly Cloudy;NE;16 mph;41 °F;57 %;30.20 in
03.04.2004;Trabzonspor;İstanbulspor;2;0;Süper Lig;Mostly Cloudy;W;18 mph;39 °F;93 %;30.02 in
03.04.2004;Fenerbahçe;Akçaabat Sebatspor;4;2;Süper Lig;Partly Cloudy;NE;16 mph;41 °F;57 %;30.20 in
04.04.2004;Gençlerbirliği;Samsunspor;2;1;Süper Lig;Fair;ENE;13 mph;39 °F;52 %;30.32 in
04.04.2004;Konyaspor;Ç. Rizespor;2;1;Süper Lig;Fair;NNW;18 mph;36 °F;52 %;26.61 in
04.04.2004;Elazığspor;Malatyaspor;0;0;Süper Lig;Fair;ENE;13 mph;39 °F;52 %;30.32 in
04.04.2004;Adanaspor;Bursaspor;0;3;Süper Lig;Fair;ENE;13 mph;39 °F;52 %;30.32 in
04.04.2004;Galatasaray;Beşiktaş;1;2;Süper Lig;Fair;ENE;13 mph;39 °F;52 %;30.32 in
26.03.2004;Samsunspor;Galatasaray;1;0;Süper Lig;Fair;WSW;6 mph;59 °F;63 %;29.91 in
27.03.2004;Denizlispor;Elazığspor;3;0;Süper Lig;Mostly Cloudy;VAR;5 mph;59 °F;55 %;29.70 in
27.03.2004;Ankaragücü;Diyarbakırspor;3;1;Süper Lig;Mostly Cloudy;VAR;5 mph;59 °F;55 %;29.70 in
27.03.2004;Akçaabat Sebatspor;Konyaspor;1;1;Süper Lig;Mostly Cloudy;VAR;5 mph;59 °F;55 %;29.70 in
27.03.2004;Bursaspor;İstanbulspor;1;1;Süper Lig;Mostly Cloudy;VAR;5 mph;59 °F;55 %;29.70 in
27.03.2004;Malatyaspor;Trabzonspor;2;3;Süper Lig;Mostly Cloudy;VAR;5 mph;59 °F;55 %;29.70 in
27.03.2004;Adanaspor;Fenerbahçe;1;2;Süper Lig;Mostly Cloudy;VAR;5 mph;59 °F;55 %;29.70 in
27.03.2004;Beşiktaş;Gaziantepspor;4;1;Süper Lig;Mostly Cloudy;VAR;5 mph;59 °F;55 %;29.70 in
27.03.2004;Ç. Rizespor;Gençlerbirliği;2;0;Süper Lig;Mostly Cloudy;VAR;2 mph;48 °F;87 %;29.84 in
19.03.2004;Diyarbakırspor;Beşiktaş;3;1;Süper Lig;Fair;N;7 mph;45 °F;81 %;30.26 in
20.03.2004;Gaziantepspor;Samsunspor;1;0;Süper Lig;Fair;VAR;2 mph;45 °F;93 %;30.20 in
20.03.2004;Konyaspor;Adanaspor;4;1;Süper Lig;Fair;NW;7 mph;34 °F;75 %;26.77 in
20.03.2004;Galatasaray;Ç. Rizespor;1;2;Süper Lig;Fair;VAR;2 mph;45 °F;93 %;30.20 in
21.03.2004;Trabzonspor;Denizlispor;1;0;Süper Lig;Fair;VAR;2 mph;45 °F;71 %;30.05 in
21.03.2004;Gençlerbirliği;Akçaabat Sebatspor;3;1;Süper Lig;Fair;WSW;7 mph;50 °F;82 %;30.05 in
21.03.2004;İstanbulspor;Malatyaspor;0;0;Süper Lig;Fair;WSW;7 mph;50 °F;82 %;30.05 in
21.03.2004;Elazığspor;Ankaragücü;1;2;Süper Lig;Fair;WSW;7 mph;50 °F;82 %;30.05 in
21.03.2004;Fenerbahçe;Bursaspor;3;1;Süper Lig;Fair;WSW;7 mph;50 °F;82 %;30.05 in
12.03.2004;Ankaragücü;Trabzonspor;1;2;Süper Lig;Mostly Cloudy;N;14 mph;41 °F;87 %;30.17 in
13.03.2004;Denizlispor;İstanbulspor;2;0;Süper Lig;Partly Cloudy;N;10 mph;41 °F;81 %;30.26 in
13.03.2004;Bursaspor;Malatyaspor;3;2;Süper Lig;Partly Cloudy;N;10 mph;41 °F;81 %;30.26 in
13.03.2004;Akçaabat Sebatspor;Galatasaray;2;1;Süper Lig;Partly Cloudy;N;10 mph;41 °F;81 %;30.26 in
13.03.2004;Fenerbahçe;Konyaspor;5;2;Süper Lig;Partly Cloudy;N;10 mph;41 °F;81 %;30.26 in
14.03.2004;Samsunspor;Diyarbakırspor;3;1;Süper Lig;Fair;WSW;6 mph;59 °F;63 %;29.91 in
14.03.2004;Ç. Rizespor;Gaziantepspor;1;2;Süper Lig;Mostly Cloudy;WSW;10 mph;41 °F;87 %;30.31 in
14.03.2004;Beşiktaş;Elazığspor;5;3;Süper Lig;Partly Cloudy;NNE;10 mph;43 °F;70 %;30.47 in
31.03.2004;Adanaspor;Gençlerbirliği;2;2;Süper Lig;Fair;NE;13 mph;46 °F;71 %;30.11 in
06.03.2004;Diyarbakırspor;Ç. Rizespor;0;1;Süper Lig;Mostly Cloudy;N;12 mph;34 °F;70 %;30.02 in
06.03.2004;Konyaspor;Bursaspor;1;1;Süper Lig;Mostly Cloudy / Windy;N;21 mph;28 °F;86 %;26.35 in
06.03.2004;Elazığspor;Samsunspor;1;0;Süper Lig;Mostly Cloudy;N;12 mph;34 °F;70 %;30.02 in
06.03.2004;Gençlerbirliği;Fenerbahçe;0;1;Süper Lig;Mostly Cloudy;N;12 mph;34 °F;70 %;30.02 in
07.03.2004;Gaziantepspor;Akçaabat Sebatspor;2;2;Süper Lig;Mostly Cloudy;NNE;9 mph;32 °F;64 %;30.38 in
07.03.2004;Malatyaspor;Denizlispor;0;1;Süper Lig;Mostly Cloudy;NNE;9 mph;32 °F;64 %;30.38 in
07.03.2004;İstanbulspor;Ankaragücü;2;3;Süper Lig;Mostly Cloudy;NNE;9 mph;32 °F;64 %;30.38 in
07.03.2004;Galatasaray;Adanaspor;3;2;Süper Lig;Mostly Cloudy;NNE;9 mph;32 °F;64 %;30.38 in
07.03.2004;Trabzonspor;Beşiktaş;3;0;Süper Lig;Mostly Cloudy;S;7 mph;34 °F;81 %;30.25 in
28.02.2004;Ç. Rizespor;Elazığspor;5;4;Süper Lig;Mostly Cloudy / Windy;S;23 mph;72 °F;27 %;29.75 in
28.02.2004;Ankaragücü;Malatyaspor;0;0;Süper Lig;Mostly Cloudy;W;7 mph;55 °F;88 %;29.55 in
28.02.2004;Konyaspor;Gençlerbirliği;4;1;Süper Lig;Mostly Cloudy;ESE;9 mph;48 °F;76 %;26.53 in
28.02.2004;Akçaabat Sebatspor;Diyarbakırspor;0;1;Süper Lig;Mostly Cloudy;W;7 mph;55 °F;88 %;29.55 in
28.02.2004;Bursaspor;Denizlispor;0;1;Süper Lig;Mostly Cloudy;W;7 mph;55 °F;88 %;29.55 in
28.02.2004;Adanaspor;Gaziantepspor;2;3;Süper Lig;Mostly Cloudy;W;7 mph;55 °F;88 %;29.55 in
28.02.2004;Beşiktaş;İstanbulspor;1;2;Süper Lig;Mostly Cloudy;W;7 mph;55 °F;88 %;29.55 in
28.02.2004;Samsunspor;Trabzonspor;1;3;Süper Lig;Fair;WSW;6 mph;59 °F;63 %;29.91 in
28.02.2004;Fenerbahçe;Galatasaray;2;1;Süper Lig;Mostly Cloudy;W;7 mph;55 °F;88 %;29.55 in
21.02.2004;Gençlerbirliği;Bursaspor;2;0;Süper Lig;Cloudy;N;16 mph;32 °F;69 %;30.35 in
21.02.2004;Malatyaspor;Beşiktaş;0;0;Süper Lig;Cloudy;N;16 mph;32 °F;69 %;30.35 in
21.02.2004;Galatasaray;Konyaspor;2;1;Süper Lig;Cloudy;N;16 mph;32 °F;69 %;30.35 in
22.02.2004;Denizlispor;Ankaragücü;0;1;Süper Lig;Mostly Cloudy;NNW;13 mph;28 °F;80 %;30.41 in
22.02.2004;İstanbulspor;Samsunspor;0;0;Süper Lig;Mostly Cloudy;NNW;13 mph;28 °F;80 %;30.41 in
22.02.2004;Diyarbakırspor;Adanaspor;3;1;Süper Lig;Mostly Cloudy;NNW;13 mph;28 °F;80 %;30.41 in
22.02.2004;Trabzonspor;Ç. Rizespor;1;0;Süper Lig;Mostly Cloudy;SSW;6 mph;30 °F;100 %;30.17 in
22.02.2004;Gaziantepspor;Fenerbahçe;1;5;Süper Lig;Mostly Cloudy;NNW;13 mph;28 °F;80 %;30.41 in
23.02.2004;Elazığspor;Akçaabat Sebatspor;3;1;Süper Lig;Mostly Cloudy;ESE;7 mph;36 °F;81 %;30.08 in
14.02.2004;Samsunspor;Malatyaspor;1;0;Süper Lig;Fair;WSW;6 mph;59 °F;63 %;29.91 in
14.02.2004;Adanaspor;Elazığspor;1;2;Süper Lig;Cloudy / Windy;NNW;22 mph;23 °F;93 %;29.91 in
15.02.2004;Konyaspor;Gaziantepspor;0;3;Süper Lig;Fair;N;7 mph;14 °F;57 %;26.32 in
15.02.2004;Akçaabat Sebatspor;Trabzonspor;0;0;Süper Lig;Mostly Cloudy;SW;14 mph;28 °F;64 %;29.88 in
15.02.2004;Beşiktaş;Denizlispor;3;1;Süper Lig;Mostly Cloudy;SW;14 mph;28 °F;64 %;29.88 in
15.02.2004;Bursaspor;Ankaragücü;1;0;Süper Lig;Mostly Cloudy;SW;14 mph;28 °F;64 %;29.88 in
15.02.2004;Gençlerbirliği;Galatasaray;2;2;Süper Lig;Mostly Cloudy;SW;14 mph;28 °F;64 %;29.88 in
15.02.2004;Fenerbahçe;Diyarbakırspor;2;2;Süper Lig;Mostly Cloudy;SW;14 mph;28 °F;64 %;29.88 in
16.02.2004;Ç. Rizespor;İstanbulspor;1;0;Süper Lig;Fair;S;15 mph;32 °F;47 %;29.78 in
06.02.2004;Ankaragücü;Beşiktaş;1;1;Süper Lig;Partly Cloudy;SW;14 mph;46 °F;76 %;30.08 in
07.02.2004;Denizlispor;Samsunspor;1;0;Süper Lig;Fair;VAR;1 mph;45 °F;81 %;30.11 in
07.02.2004;Diyarbakırspor;Konyaspor;1;1;Süper Lig;Fair;VAR;1 mph;45 °F;81 %;30.11 in
07.02.2004;Malatyaspor;Ç. Rizespor;0;1;Süper Lig;Fair;VAR;1 mph;45 °F;81 %;30.11 in
07.02.2004;Elazığspor;Fenerbahçe;0;1;Süper Lig;Fair;VAR;1 mph;45 °F;81 %;30.11 in
07.02.2004;Gaziantepspor;Gençlerbirliği;2;0;Süper Lig;Fair;VAR;1 mph;45 °F;81 %;30.11 in
08.02.2004;Trabzonspor;Adanaspor;2;1;Süper Lig;Mostly Cloudy;S;14 mph;59 °F;45 %;29.93 in
08.02.2004;İstanbulspor;Akçaabat Sebatspor;1;3;Süper Lig;Fair;WSW;20 mph;52 °F;71 %;29.88 in
08.02.2004;Galatasaray;Bursaspor;0;0;Süper Lig;Fair;WSW;20 mph;52 °F;71 %;29.88 in
31.01.2004;Galatasaray;Gaziantepspor;3;0;Süper Lig;Mostly Cloudy;NE;17 mph;43 °F;81 %;29.94 in
01.02.2004;Gençlerbirliği;Diyarbakırspor;3;4;Süper Lig;Mostly Cloudy;NNE;10 mph;41 °F;57 %;30.26 in
01.02.2004;Samsunspor;Ankaragücü;3;2;Süper Lig;Fair;WSW;6 mph;42 °F;60 %;30.26 in
01.02.2004;Konyaspor;Elazığspor;2;0;Süper Lig;Cloudy;NNE;18 mph;37 °F;93 %;26.48 in
01.02.2004;Ç. Rizespor;Denizlispor;1;2;Süper Lig;Mostly Cloudy;W;14 mph;45 °F;81 %;30.11 in
01.02.2004;Akçaabat Sebatspor;Malatyaspor;2;2;Süper Lig;Mostly Cloudy;NNE;10 mph;41 °F;57 %;30.26 in
01.02.2004;Adanaspor;İstanbulspor;1;1;Süper Lig;Mostly Cloudy;NNE;10 mph;41 °F;57 %;30.26 in
01.02.2004;Bursaspor;Beşiktaş;0;1;Süper Lig;Mostly Cloudy;NNE;10 mph;41 °F;57 %;30.26 in
01.02.2004;Fenerbahçe;Trabzonspor;3;1;Süper Lig;Mostly Cloudy;NNE;10 mph;41 °F;57 %;30.26 in
