date;home_team;away_team;home_score;away_score;League;weather;wind;wind_speed;temperature;humidity;pressure
02.06.2017;Gençlerbirliği;Kasımpaşa;1;0;Süper Lig;Fair;VAR;2 mph;68 °F;78 %;29.94 in
02.06.2017;Akhisarspor;Karabükspor;2;3;Süper Lig;Fair;VAR;2 mph;68 °F;78 %;29.94 in
02.06.2017;Antalyaspor;Gaziantepspor;4;1;Süper Lig;Fair;VAR;1 mph;70 °F;73 %;29.77 in
03.06.2017;Kayserispor;Başakşehir;0;1;Süper Lig;Fair;NNE;6 mph;57 °F;77 %;26.51 in
03.06.2017;Trabzonspor;Bursaspor;1;2;Süper Lig;Fair;E;5 mph;64 °F;88 %;29.87 in
03.06.2017;Ç. Rizespor;Alanyaspor;1;0;Süper Lig;Fair;E;5 mph;64 °F;88 %;29.87 in
03.06.2017;Galatasaray;Konyaspor;2;1;Süper Lig;Fair;VAR;5 mph;73 °F;69 %;29.88 in
03.06.2017;Adanaspor;Fenerbahçe;1;3;Süper Lig;Fair;VAR;5 mph;73 °F;69 %;29.88 in
03.06.2017;Beşiktaş;Sincan Bld Ankaraspor;4;0;Süper Lig;Fair;VAR;5 mph;73 °F;69 %;29.88 in
27.05.2017;Kasımpaşa;Antalyaspor;0;3;Süper Lig;Mostly Cloudy;NNE;14 mph;63 °F;72 %;29.82 in
27.05.2017;Konyaspor;Akhisarspor;0;3;Süper Lig;Partly Cloudy;WNW;3 mph;52 °F;82 %;26.48 in
27.05.2017;Başakşehir;Adanaspor;2;1;Süper Lig;Mostly Cloudy;NNE;14 mph;63 °F;72 %;29.82 in
27.05.2017;Fenerbahçe;Trabzonspor;1;1;Süper Lig;Mostly Cloudy;NNE;14 mph;63 °F;72 %;29.82 in
28.05.2017;Karabükspor;Kayserispor;2;2;Süper Lig;Partly Cloudy;NNE;13 mph;63 °F;72 %;29.88 in
28.05.2017;Bursaspor;Gençlerbirliği;1;2;Süper Lig;Partly Cloudy;NNE;13 mph;63 °F;72 %;29.88 in
28.05.2017;Sincan Bld Ankaraspor;Ç. Rizespor;1;2;Süper Lig;Partly Cloudy;NNE;13 mph;63 °F;72 %;29.88 in
28.05.2017;Gaziantepspor;Beşiktaş;0;4;Süper Lig;Partly Cloudy;NNE;13 mph;63 °F;72 %;29.88 in
29.05.2017;Alanyaspor;Galatasaray;2;3;Süper Lig;Fair;ESE;3 mph;61 °F;100 %;29.81 in
19.05.2017;Galatasaray;Sincan Bld Ankaraspor;2;0;Süper Lig;Mostly Cloudy;NE;14 mph;63 °F;68 %;29.91 in
20.05.2017;Ç. Rizespor;Gaziantepspor;2;0;Süper Lig;Light Rain Shower;WNW;8 mph;55 °F;94 %;29.72 in
20.05.2017;Kayserispor;Adanaspor;1;1;Süper Lig;Light Rain Shower;NNW;1 mph;52 °F;94 %;26.28 in
20.05.2017;Antalyaspor;Bursaspor;2;1;Süper Lig;Mostly Cloudy;N;5 mph;61 °F;88 %;29.59 in
20.05.2017;Beşiktaş;Kasımpaşa;4;1;Süper Lig;Fair;N;9 mph;57 °F;77 %;29.88 in
21.05.2017;Konyaspor;Karabükspor;3;0;Süper Lig;Fair;W;3 mph;45 °F;71 %;26.43 in
21.05.2017;Trabzonspor;Başakşehir;0;0;Süper Lig;Rain Shower;VAR;1 mph;52 °F;94 %;29.78 in
22.05.2017;Gençlerbirliği;Fenerbahçe;1;2;Süper Lig;Fair;WNW;6 mph;55 °F;77 %;29.79 in
22.05.2017;Akhisarspor;Alanyaspor;3;0;Süper Lig;Fair;WNW;6 mph;55 °F;77 %;29.79 in
12.05.2017;Kayserispor;Konyaspor;2;1;Süper Lig;Fair;NNE;1 mph;50 °F;62 %;26.54 in
12.05.2017;Kasımpaşa;Ç. Rizespor;4;2;Süper Lig;Fair;CALM;0 mph;59 °F;82 %;29.94 in
13.05.2017;Başakşehir;Gençlerbirliği;2;1;Süper Lig;Fair;CALM;0 mph;68 °F;56 %;29.82 in
13.05.2017;Fenerbahçe;Antalyaspor;0;1;Süper Lig;Fair;CALM;0 mph;68 °F;56 %;29.82 in
13.05.2017;Adanaspor;Trabzonspor;1;1;Süper Lig;Fair;CALM;0 mph;68 °F;56 %;29.82 in
14.05.2017;Sincan Bld Ankaraspor;Akhisarspor;0;4;Süper Lig;Fair;SW;5 mph;70 °F;60 %;29.73 in
14.05.2017;Gaziantepspor;Galatasaray;1;2;Süper Lig;Fair;SW;5 mph;70 °F;60 %;29.73 in
14.05.2017;Alanyaspor;Karabükspor;4;2;Süper Lig;Fair;VAR;1 mph;63 °F;94 %;29.79 in
15.05.2017;Bursaspor;Beşiktaş;0;2;Süper Lig;Mostly Cloudy;ENE;12 mph;66 °F;68 %;29.97 in
05.05.2017;Antalyaspor;Başakşehir;0;1;Süper Lig;Mostly Cloudy;N;5 mph;64 °F;88 %;29.77 in
