date;home_team;away_team;home_score;away_score;League
14.05.2016;Bayern Münih;Hannover 96;3;1;Bundesliga
14.05.2016;B. Dortmund;Köln;2;2;Bundesliga
14.05.2016;B. Leverkusen;Ingolstadt;3;2;Bundesliga
14.05.2016;Wolfsburg;Stuttgart;3;1;Bundesliga
14.05.2016;Augsburg;Hamburg;1;3;Bundesliga
14.05.2016;Werder Bremen;E. Frankfurt;1;0;Bundesliga
14.05.2016;Hoffenheim;Schalke 04;1;4;Bundesliga
14.05.2016;Mainz;Hertha Berlin;0;0;Bundesliga
14.05.2016;Darmstadt 98;M'gladbach;0;2;Bundesliga
07.05.2016;Schalke 04;Augsburg;1;1;Bundesliga
07.05.2016;M'gladbach;B. Leverkusen;2;1;Bundesliga
07.05.2016;Hamburg;Wolfsburg;0;1;Bundesliga
07.05.2016;Stuttgart;Mainz;1;3;Bundesliga
07.05.2016;E. Frankfurt;B. Dortmund;1;0;Bundesliga
07.05.2016;Köln;Werder Bremen;0;0;Bundesliga
07.05.2016;Hannover 96;Hoffenheim;1;0;Bundesliga
07.05.2016;Hertha Berlin;Darmstadt 98;1;2;Bundesliga
07.05.2016;Ingolstadt;Bayern Münih;1;2;Bundesliga
29.04.2016;Augsburg;Köln;0;0;Bundesliga
30.04.2016;Bayern Münih;M'gladbach;1;1;Bundesliga
30.04.2016;B. Dortmund;Wolfsburg;5;1;Bundesliga
30.04.2016;Hannover 96;Schalke 04;1;3;Bundesliga
30.04.2016;Hoffenheim;Ingolstadt;2;1;Bundesliga
30.04.2016;Mainz;Hamburg;0;0;Bundesliga
30.04.2016;Darmstadt 98;E. Frankfurt;1;2;Bundesliga
30.04.2016;B. Leverkusen;Hertha Berlin;2;1;Bundesliga
02.05.2016;Werder Bremen;Stuttgart;6;2;Bundesliga
22.04.2016;Hamburg;Werder Bremen;2;1;Bundesliga
23.04.2016;Wolfsburg;Augsburg;0;2;Bundesliga
23.04.2016;Stuttgart;B. Dortmund;0;3;Bundesliga
23.04.2016;Köln;Darmstadt 98;4;1;Bundesliga
23.04.2016;Hertha Berlin;Bayern Münih;0;2;Bundesliga
23.04.2016;Ingolstadt;Hannover 96;2;2;Bundesliga
23.04.2016;Schalke 04;B. Leverkusen;2;3;Bundesliga
24.04.2016;M'gladbach;Hoffenheim;3;1;Bundesliga
24.04.2016;E. Frankfurt;Mainz;2;1;Bundesliga
15.04.2016;Hannover 96;M'gladbach;2;0;Bundesliga
16.04.2016;B. Leverkusen;E. Frankfurt;3;0;Bundesliga
16.04.2016;Augsburg;Stuttgart;1;0;Bundesliga
16.04.2016;Werder Bremen;Wolfsburg;3;2;Bundesliga
16.04.2016;Hoffenheim;Hertha Berlin;2;1;Bundesliga
16.04.2016;Darmstadt 98;Ingolstadt;2;0;Bundesliga
16.04.2016;Bayern Münih;Schalke 04;3;0;Bundesliga
17.04.2016;B. Dortmund;Hamburg;3;0;Bundesliga
17.04.2016;Mainz;Köln;2;3;Bundesliga
08.04.2016;Hertha Berlin;Hannover 96;2;2;Bundesliga
09.04.2016;Hamburg;Darmstadt 98;1;2;Bundesliga
09.04.2016;Stuttgart;Bayern Münih;1;3;Bundesliga
09.04.2016;Werder Bremen;Augsburg;1;2;Bundesliga
09.04.2016;E. Frankfurt;Hoffenheim;0;2;Bundesliga
09.04.2016;Ingolstadt;M'gladbach;1;0;Bundesliga
09.04.2016;Wolfsburg;Mainz;1;1;Bundesliga
10.04.2016;Schalke 04;B. Dortmund;2;2;Bundesliga
10.04.2016;Köln;B. Leverkusen;0;2;Bundesliga
01.04.2016;B. Leverkusen;Wolfsburg;3;0;Bundesliga
02.04.2016;Bayern Münih;E. Frankfurt;1;0;Bundesliga
02.04.2016;Hannover 96;Hamburg;0;3;Bundesliga
02.04.2016;Mainz;Augsburg;4;2;Bundesliga
02.04.2016;Ingolstadt;Schalke 04;3;0;Bundesliga
02.04.2016;Darmstadt 98;Stuttgart;2;2;Bundesliga
02.04.2016;B. Dortmund;Werder Bremen;3;2;Bundesliga
03.04.2016;M'gladbach;Hertha Berlin;5;0;Bundesliga
03.04.2016;Hoffenheim;Köln;1;1;Bundesliga
