date;home_team;away_team;home_score;away_score;League
18.05.2013;B. Dortmund;Hoffenheim;1;2;Bundesliga
18.05.2013;M'gladbach;Bayern Münih;3;4;Bundesliga
18.05.2013;Stuttgart;Mainz;2;2;Bundesliga
18.05.2013;Hannover 96;F. Düsseldorf;3;0;Bundesliga
18.05.2013;Nürnberg;Werder Bremen;3;2;Bundesliga
18.05.2013;Freiburg;Schalke 04;1;2;Bundesliga
18.05.2013;Augsburg;Greuther Fürth;3;1;Bundesliga
18.05.2013;Hamburg;B. Leverkusen;0;1;Bundesliga
18.05.2013;E. Frankfurt;Wolfsburg;2;2;Bundesliga
11.05.2013;Bayern Münih;Augsburg;3;0;Bundesliga
11.05.2013;Schalke 04;Stuttgart;1;2;Bundesliga
11.05.2013;B. Leverkusen;Hannover 96;3;1;Bundesliga
11.05.2013;Wolfsburg;B. Dortmund;3;3;Bundesliga
11.05.2013;Werder Bremen;E. Frankfurt;1;1;Bundesliga
11.05.2013;Hoffenheim;Hamburg;1;4;Bundesliga
11.05.2013;Mainz;M'gladbach;2;4;Bundesliga
11.05.2013;Greuther Fürth;Freiburg;1;2;Bundesliga
11.05.2013;F. Düsseldorf;Nürnberg;1;2;Bundesliga
03.05.2013;M'gladbach;Schalke 04;0;1;Bundesliga
04.05.2013;Stuttgart;Greuther Fürth;0;2;Bundesliga
04.05.2013;Hannover 96;Mainz;2;2;Bundesliga
04.05.2013;Werder Bremen;Hoffenheim;2;2;Bundesliga
04.05.2013;Nürnberg;B. Leverkusen;0;2;Bundesliga
04.05.2013;E. Frankfurt;F. Düsseldorf;3;1;Bundesliga
04.05.2013;B. Dortmund;Bayern Münih;1;1;Bundesliga
05.05.2013;Freiburg;Augsburg;2;0;Bundesliga
05.05.2013;Hamburg;Wolfsburg;1;1;Bundesliga
26.04.2013;Greuther Fürth;Hannover 96;2;3;Bundesliga
27.04.2013;Bayern Münih;Freiburg;1;0;Bundesliga
27.04.2013;B. Leverkusen;Werder Bremen;1;0;Bundesliga
27.04.2013;Wolfsburg;M'gladbach;3;1;Bundesliga
27.04.2013;Hoffenheim;Nürnberg;2;1;Bundesliga
27.04.2013;Augsburg;Stuttgart;3;0;Bundesliga
27.04.2013;F. Düsseldorf;B. Dortmund;1;2;Bundesliga
28.04.2013;Mainz;E. Frankfurt;0;0;Bundesliga
