date;home_team;away_team;home_score;away_score;League
27.05.2023;B. Dortmund;Mainz;2;2;Bundesliga
27.05.2023;Leipzig;Schalke 04;4;2;Bundesliga
27.05.2023;Union Berlin;Werder Bremen;1;0;Bundesliga
27.05.2023;Köln;Bayern Münih;1;2;Bundesliga
27.05.2023;M'gladbach;Augsburg;2;0;Bundesliga
27.05.2023;E. Frankfurt;Freiburg;2;1;Bundesliga
27.05.2023;Wolfsburg;Hertha Berlin;1;2;Bundesliga
27.05.2023;Bochum;B. Leverkusen;3;0;Bundesliga
27.05.2023;Stuttgart;Hoffenheim;1;1;Bundesliga
19.05.2023;Freiburg;Wolfsburg;2;0;Bundesliga
20.05.2023;Hoffenheim;Union Berlin;4;2;Bundesliga
20.05.2023;Hertha Berlin;Bochum;1;1;Bundesliga
20.05.2023;Schalke 04;E. Frankfurt;2;2;Bundesliga
20.05.2023;Werder Bremen;Köln;1;1;Bundesliga
20.05.2023;Bayern Münih;Leipzig;1;3;Bundesliga
21.05.2023;Mainz;Stuttgart;1;4;Bundesliga
21.05.2023;Augsburg;B. Dortmund;0;3;Bundesliga
21.05.2023;B. Leverkusen;M'gladbach;2;2;Bundesliga
12.05.2023;Köln;Hertha Berlin;5;2;Bundesliga
13.05.2023;Bayern Münih;Schalke 04;6;0;Bundesliga
13.05.2023;Union Berlin;Freiburg;4;2;Bundesliga
13.05.2023;E. Frankfurt;Mainz;3;0;Bundesliga
13.05.2023;Wolfsburg;Hoffenheim;2;1;Bundesliga
13.05.2023;Bochum;Augsburg;3;2;Bundesliga
13.05.2023;B. Dortmund;M'gladbach;5;2;Bundesliga
14.05.2023;Stuttgart;B. Leverkusen;1;1;Bundesliga
14.05.2023;Leipzig;Werder Bremen;2;1;Bundesliga
05.05.2023;B. Leverkusen;Köln;1;2;Bundesliga
05.05.2023;Mainz;Schalke 04;2;3;Bundesliga
06.05.2023;Freiburg;Leipzig;0;1;Bundesliga
06.05.2023;Hoffenheim;E. Frankfurt;3;1;Bundesliga
06.05.2023;M'gladbach;Bochum;2;0;Bundesliga
06.05.2023;Augsburg;Union Berlin;1;0;Bundesliga
06.05.2023;Hertha Berlin;Stuttgart;2;1;Bundesliga
06.05.2023;Werder Bremen;Bayern Münih;1;2;Bundesliga
07.05.2023;B. Dortmund;Wolfsburg;6;0;Bundesliga
28.04.2023;Bochum;B. Dortmund;1;1;Bundesliga
29.04.2023;Leipzig;Hoffenheim;1;0;Bundesliga
29.04.2023;Union Berlin;B. Leverkusen;0;0;Bundesliga
29.04.2023;Köln;Freiburg;0;1;Bundesliga
29.04.2023;E. Frankfurt;Augsburg;1;1;Bundesliga
29.04.2023;Stuttgart;M'gladbach;2;1;Bundesliga
29.04.2023;Schalke 04;Werder Bremen;2;1;Bundesliga
30.04.2023;Bayern Münih;Hertha Berlin;2;0;Bundesliga
30.04.2023;Wolfsburg;Mainz;3;0;Bundesliga
21.04.2023;Augsburg;Stuttgart;1;1;Bundesliga
22.04.2023;Mainz;Bayern Münih;3;1;Bundesliga
22.04.2023;Hoffenheim;Köln;1;3;Bundesliga
22.04.2023;Bochum;Wolfsburg;1;5;Bundesliga
22.04.2023;Hertha Berlin;Werder Bremen;2;4;Bundesliga
22.04.2023;B. Dortmund;E. Frankfurt;4;0;Bundesliga
23.04.2023;Freiburg;Schalke 04;4;0;Bundesliga
23.04.2023;B. Leverkusen;Leipzig;2;0;Bundesliga
23.04.2023;M'gladbach;Union Berlin;0;1;Bundesliga
14.04.2023;Schalke 04;Hertha Berlin;5;2;Bundesliga
15.04.2023;Bayern Münih;Hoffenheim;1;1;Bundesliga
15.04.2023;Leipzig;Augsburg;3;2;Bundesliga
15.04.2023;Köln;Mainz;1;1;Bundesliga
15.04.2023;Stuttgart;B. Dortmund;3;3;Bundesliga
15.04.2023;E. Frankfurt;M'gladbach;1;1;Bundesliga
16.04.2023;Werder Bremen;Freiburg;1;2;Bundesliga
16.04.2023;Union Berlin;Bochum;1;1;Bundesliga
16.04.2023;Wolfsburg;B. Leverkusen;0;0;Bundesliga
08.04.2023;B. Dortmund;Union Berlin;2;1;Bundesliga
08.04.2023;B. Leverkusen;E. Frankfurt;3;1;Bundesliga
08.04.2023;Freiburg;Bayern Münih;0;1;Bundesliga
08.04.2023;Mainz;Werder Bremen;2;2;Bundesliga
08.04.2023;Augsburg;Köln;1;3;Bundesliga
08.04.2023;Hertha Berlin;Leipzig;0;1;Bundesliga
09.04.2023;M'gladbach;Wolfsburg;2;0;Bundesliga
09.04.2023;Bochum;Stuttgart;2;3;Bundesliga
09.04.2023;Hoffenheim;Schalke 04;2;0;Bundesliga
31.03.2023;E. Frankfurt;Bochum;1;1;Bundesliga
01.04.2023;Leipzig;Mainz;0;3;Bundesliga
01.04.2023;Union Berlin;Stuttgart;3;0;Bundesliga
01.04.2023;Freiburg;Hertha Berlin;1;1;Bundesliga
01.04.2023;Wolfsburg;Augsburg;2;2;Bundesliga
01.04.2023;Schalke 04;B. Leverkusen;0;3;Bundesliga
