date;home_team;away_team;home_score;away_score;League
14.05.2011;Köln;Schalke 04;2;1;Bundesliga
14.05.2011;Kaiserslautern;Werder Bremen;3;2;Bundesliga
14.05.2011;Freiburg;B. Leverkusen;0;1;Bundesliga
14.05.2011;Bayern Münih;Stuttgart;2;1;Bundesliga
14.05.2011;Hoffenheim;Wolfsburg;1;3;Bundesliga
14.05.2011;B. Dortmund;E. Frankfurt;3;1;Bundesliga
14.05.2011;Hamburg;M'gladbach;1;1;Bundesliga
14.05.2011;Hannover 96;Nürnberg;3;1;Bundesliga
14.05.2011;Mainz;St. Pauli;2;1;Bundesliga
07.05.2011;St. Pauli;Bayern Münih;1;8;Bundesliga
07.05.2011;Werder Bremen;B. Dortmund;2;0;Bundesliga
07.05.2011;B. Leverkusen;Hamburg;1;1;Bundesliga
07.05.2011;Schalke 04;Mainz;1;3;Bundesliga
07.05.2011;Nürnberg;Hoffenheim;1;2;Bundesliga
07.05.2011;E. Frankfurt;Köln;0;2;Bundesliga
07.05.2011;M'gladbach;Freiburg;2;0;Bundesliga
07.05.2011;Stuttgart;Hannover 96;2;1;Bundesliga
07.05.2011;Wolfsburg;Kaiserslautern;1;2;Bundesliga
29.04.2011;Werder Bremen;Wolfsburg;0;1;Bundesliga
29.04.2011;Kaiserslautern;St. Pauli;2;0;Bundesliga
30.04.2011;Köln;B. Leverkusen;2;0;Bundesliga
30.04.2011;Hoffenheim;Stuttgart;1;2;Bundesliga
30.04.2011;Mainz;E. Frankfurt;3;0;Bundesliga
30.04.2011;Hannover 96;M'gladbach;0;1;Bundesliga
30.04.2011;Hamburg;Freiburg;0;2;Bundesliga
30.04.2011;B. Dortmund;Nürnberg;2;0;Bundesliga
30.04.2011;Bayern Münih;Schalke 04;4;1;Bundesliga
21.04.2011;Freiburg;Hannover 96;1;3;Bundesliga
23.04.2011;E. Frankfurt;Bayern Münih;1;1;Bundesliga
23.04.2011;St. Pauli;Werder Bremen;1;3;Bundesliga
23.04.2011;Stuttgart;Hamburg;3;0;Bundesliga
23.04.2011;B. Leverkusen;Hoffenheim;2;1;Bundesliga
23.04.2011;Schalke 04;Kaiserslautern;0;1;Bundesliga
23.04.2011;M'gladbach;B. Dortmund;1;0;Bundesliga
24.04.2011;Wolfsburg;Köln;4;1;Bundesliga
24.04.2011;Nürnberg;Mainz;0;0;Bundesliga
15.04.2011;Mainz;M'gladbach;1;0;Bundesliga
16.04.2011;Köln;Stuttgart;1;3;Bundesliga
16.04.2011;Hoffenheim;E. Frankfurt;1;0;Bundesliga
16.04.2011;Hamburg;Hannover 96;0;0;Bundesliga
16.04.2011;Kaiserslautern;Nürnberg;0;2;Bundesliga
16.04.2011;Wolfsburg;St. Pauli;2;2;Bundesliga
16.04.2011;Werder Bremen;Schalke 04;1;1;Bundesliga
17.04.2011;Bayern Münih;B. Leverkusen;5;1;Bundesliga
17.04.2011;B. Dortmund;Freiburg;3;0;Bundesliga
08.04.2011;E. Frankfurt;Werder Bremen;1;1;Bundesliga
09.04.2011;Nürnberg;Bayern Münih;1;1;Bundesliga
09.04.2011;Hamburg;B. Dortmund;1;1;Bundesliga
09.04.2011;Schalke 04;Wolfsburg;1;0;Bundesliga
09.04.2011;Hannover 96;Mainz;2;0;Bundesliga
09.04.2011;Freiburg;Hoffenheim;3;2;Bundesliga
09.04.2011;Stuttgart;Kaiserslautern;2;4;Bundesliga
10.04.2011;M'gladbach;Köln;5;1;Bundesliga
10.04.2011;B. Leverkusen;St. Pauli;2;1;Bundesliga
01.04.2011;St. Pauli;Schalke 04;0;2;Bundesliga
02.04.2011;Kaiserslautern;B. Leverkusen;0;1;Bundesliga
02.04.2011;Werder Bremen;Stuttgart;1;1;Bundesliga
02.04.2011;Bayern Münih;M'gladbach;1;0;Bundesliga
02.04.2011;Mainz;Freiburg;1;1;Bundesliga
02.04.2011;B. Dortmund;Hannover 96;4;1;Bundesliga
02.04.2011;Hoffenheim;Hamburg;0;0;Bundesliga
03.04.2011;Köln;Nürnberg;1;0;Bundesliga
03.04.2011;Wolfsburg;E. Frankfurt;1;1;Bundesliga
18.03.2011;M'gladbach;Kaiserslautern;0;1;Bundesliga
19.03.2011;Freiburg;Bayern Münih;1;2;Bundesliga
19.03.2011;Nürnberg;Werder Bremen;1;3;Bundesliga
19.03.2011;Hannover 96;Hoffenheim;2;0;Bundesliga
19.03.2011;Hamburg;Köln;6;2;Bundesliga
19.03.2011;E. Frankfurt;St. Pauli;2;1;Bundesliga
19.03.2011;B. Dortmund;Mainz;1;1;Bundesliga
20.03.2011;B. Leverkusen;Schalke 04;2;0;Bundesliga
20.03.2011;Stuttgart;Wolfsburg;1;1;Bundesliga
11.03.2011;Köln;Hannover 96;4;0;Bundesliga
12.03.2011;Hoffenheim;B. Dortmund;1;0;Bundesliga
12.03.2011;Bayern Münih;Hamburg;6;0;Bundesliga
12.03.2011;Schalke 04;E. Frankfurt;2;1;Bundesliga
12.03.2011;Kaiserslautern;Freiburg;2;1;Bundesliga
12.03.2011;Wolfsburg;Nürnberg;1;2;Bundesliga
12.03.2011;Werder Bremen;M'gladbach;1;1;Bundesliga
13.03.2011;Mainz;B. Leverkusen;0;1;Bundesliga
13.03.2011;St. Pauli;Stuttgart;1;2;Bundesliga
04.03.2011;B. Dortmund;Köln;1;0;Bundesliga
05.03.2011;Hannover 96;Bayern Münih;3;1;Bundesliga
05.03.2011;Stuttgart;Schalke 04;1;0;Bundesliga
05.03.2011;M'gladbach;Hoffenheim;2;0;Bundesliga
05.03.2011;Nürnberg;St. Pauli;5;0;Bundesliga
05.03.2011;E. Frankfurt;Kaiserslautern;0;0;Bundesliga
05.03.2011;B. Leverkusen;Wolfsburg;3;0;Bundesliga
06.03.2011;Freiburg;Werder Bremen;1;3;Bundesliga
06.03.2011;Hamburg;Mainz;2;4;Bundesliga
25.02.2011;Wolfsburg;M'gladbach;2;1;Bundesliga
26.02.2011;Kaiserslautern;Hamburg;1;1;Bundesliga
26.02.2011;Hoffenheim;Mainz;1;2;Bundesliga
26.02.2011;Köln;Freiburg;1;0;Bundesliga
26.02.2011;St. Pauli;Hannover 96;0;1;Bundesliga
26.02.2011;Schalke 04;Nürnberg;1;1;Bundesliga
26.02.2011;Bayern Münih;B. Dortmund;1;3;Bundesliga
27.02.2011;E. Frankfurt;Stuttgart;0;2;Bundesliga
27.02.2011;Werder Bremen;B. Leverkusen;2;2;Bundesliga
18.02.2011;Nürnberg;E. Frankfurt;3;0;Bundesliga
