date;home_team;away_team;home_score;away_score;League
20.05.2017;Bayern Münih;Freiburg;4;1;Bundesliga
20.05.2017;B. Dortmund;Werder Bremen;4;3;Bundesliga
20.05.2017;M'gladbach;Darmstadt 98;2;2;Bundesliga
20.05.2017;Hertha Berlin;B. Leverkusen;2;6;Bundesliga
20.05.2017;Köln;Mainz;2;0;Bundesliga
20.05.2017;Hamburg;Wolfsburg;2;1;Bundesliga
20.05.2017;Ingolstadt;Schalke 04;1;1;Bundesliga
20.05.2017;Hoffenheim;Augsburg;0;0;Bundesliga
20.05.2017;E. Frankfurt;Leipzig;2;2;Bundesliga
13.05.2017;B. Leverkusen;Köln;2;2;Bundesliga
13.05.2017;Schalke 04;Hamburg;1;1;Bundesliga
13.05.2017;Mainz;E. Frankfurt;4;2;Bundesliga
13.05.2017;Wolfsburg;M'gladbach;1;1;Bundesliga
13.05.2017;Augsburg;B. Dortmund;1;1;Bundesliga
13.05.2017;Werder Bremen;Hoffenheim;3;5;Bundesliga
13.05.2017;Darmstadt 98;Hertha Berlin;0;2;Bundesliga
13.05.2017;Freiburg;Ingolstadt;1;1;Bundesliga
13.05.2017;Leipzig;Bayern Münih;4;5;Bundesliga
05.05.2017;Köln;Werder Bremen;4;3;Bundesliga
06.05.2017;Bayern Münih;Darmstadt 98;1;0;Bundesliga
06.05.2017;B. Dortmund;Hoffenheim;2;1;Bundesliga
06.05.2017;M'gladbach;Augsburg;1;1;Bundesliga
06.05.2017;Ingolstadt;B. Leverkusen;1;1;Bundesliga
06.05.2017;E. Frankfurt;Wolfsburg;0;2;Bundesliga
06.05.2017;Hertha Berlin;Leipzig;1;4;Bundesliga
07.05.2017;Hamburg;Mainz;0;0;Bundesliga
07.05.2017;Freiburg;Schalke 04;2;0;Bundesliga
28.04.2017;B. Leverkusen;Schalke 04;1;4;Bundesliga
29.04.2017;B. Dortmund;Köln;0;0;Bundesliga
29.04.2017;Mainz;M'gladbach;1;2;Bundesliga
29.04.2017;Werder Bremen;Hertha Berlin;2;0;Bundesliga
29.04.2017;Darmstadt 98;Freiburg;3;0;Bundesliga
29.04.2017;Leipzig;Ingolstadt;0;0;Bundesliga
29.04.2017;Wolfsburg;Bayern Münih;0;6;Bundesliga
30.04.2017;Augsburg;Hamburg;4;0;Bundesliga
30.04.2017;Hoffenheim;E. Frankfurt;1;0;Bundesliga
21.04.2017;Köln;Hoffenheim;1;1;Bundesliga
